Floating electrodes survey
   2.00
11
0
Type of measurement (0=app.resistivity, 1=resistance)
0
942
1
0
4   76.000,0.0   74.000,0.0   82.000,0.0   84.000,0.0     4.05509
4   78.000,0.0   76.000,0.0   84.000,0.0   86.000,0.0     4.35928
4   80.000,0.0   78.000,0.0   86.000,0.0   88.000,0.0     4.39846
4   82.000,0.0   80.000,0.0   88.000,0.0   90.000,0.0     4.44030
4   84.000,0.0   82.000,0.0   90.000,0.0   92.000,0.0     4.13118
4   86.000,0.0   84.000,0.0   92.000,0.0   94.000,0.0     3.67664
4   88.000,0.0   86.000,0.0   94.000,0.0   96.000,0.0     3.39750
4   90.000,0.0   88.000,0.0   96.000,0.0   98.000,0.0     3.21738
4   92.000,0.0   90.000,0.0   98.000,0.0  100.000,0.0     3.17584
4   94.000,0.0   92.000,0.0  100.000,0.0  102.000,0.0     3.23268
4   96.000,0.0   94.000,0.0  102.000,0.0  104.000,0.0     3.26081
4   98.000,0.0   96.000,0.0  104.000,0.0  106.000,0.0     3.27333
4  100.000,0.0   98.000,0.0  106.000,0.0  108.000,0.0     3.28037
4    2.000,0.0    0.000,0.0   10.000,0.0   12.000,0.0     4.05363
4    4.000,0.0    2.000,0.0   12.000,0.0   14.000,0.0     4.10738
4    6.000,0.0    4.000,0.0   14.000,0.0   16.000,0.0     4.18090
4    8.000,0.0    6.000,0.0   16.000,0.0   18.000,0.0     4.17573
4   10.000,0.0    8.000,0.0   18.000,0.0   20.000,0.0     3.78302
4   12.000,0.0   10.000,0.0   20.000,0.0   22.000,0.0     3.26085
4   14.000,0.0   12.000,0.0   22.000,0.0   24.000,0.0     2.97832
4   16.000,0.0   14.000,0.0   24.000,0.0   26.000,0.0     2.95582
4   18.000,0.0   16.000,0.0   26.000,0.0   28.000,0.0     2.88242
4   20.000,0.0   18.000,0.0   28.000,0.0   30.000,0.0     2.59982
4   22.000,0.0   20.000,0.0   30.000,0.0   32.000,0.0     2.57667
4   24.000,0.0   22.000,0.0   32.000,0.0   34.000,0.0     2.96094
4   26.000,0.0   24.000,0.0   34.000,0.0   36.000,0.0     3.58570
4   28.000,0.0   26.000,0.0   36.000,0.0   38.000,0.0     3.58040
4   30.000,0.0   28.000,0.0   38.000,0.0   40.000,0.0     3.18411
4   32.000,0.0   30.000,0.0   40.000,0.0   42.000,0.0     3.13942
4   34.000,0.0   32.000,0.0   42.000,0.0   44.000,0.0     3.42811
4   36.000,0.0   34.000,0.0   44.000,0.0   46.000,0.0     3.89320
4   38.000,0.0   36.000,0.0   46.000,0.0   48.000,0.0     4.09067
4   40.000,0.0   38.000,0.0   48.000,0.0   50.000,0.0     4.18643
4   42.000,0.0   40.000,0.0   50.000,0.0   52.000,0.0     4.38961
4   44.000,0.0   42.000,0.0   52.000,0.0   54.000,0.0     4.71246
4   46.000,0.0   44.000,0.0   54.000,0.0   56.000,0.0     5.14910
4   48.000,0.0   46.000,0.0   56.000,0.0   58.000,0.0     5.44621
4   50.000,0.0   48.000,0.0   58.000,0.0   60.000,0.0     5.43975
4   52.000,0.0   50.000,0.0   60.000,0.0   62.000,0.0     5.12778
4   54.000,0.0   52.000,0.0   62.000,0.0   64.000,0.0     4.67104
4   56.000,0.0   54.000,0.0   64.000,0.0   66.000,0.0     4.31817
4   58.000,0.0   56.000,0.0   66.000,0.0   68.000,0.0     4.06384
4   60.000,0.0   58.000,0.0   68.000,0.0   70.000,0.0     3.88048
4   62.000,0.0   60.000,0.0   70.000,0.0   72.000,0.0     3.77241
4   64.000,0.0   62.000,0.0   72.000,0.0   74.000,0.0     3.74049
4   66.000,0.0   64.000,0.0   74.000,0.0   76.000,0.0     3.70929
4   68.000,0.0   66.000,0.0   76.000,0.0   78.000,0.0     3.79396
4   70.000,0.0   68.000,0.0   78.000,0.0   80.000,0.0     3.98346
4   72.000,0.0   70.000,0.0   80.000,0.0   82.000,0.0     4.22292
4   74.000,0.0   72.000,0.0   82.000,0.0   84.000,0.0     4.58945
4   76.000,0.0   74.000,0.0   84.000,0.0   86.000,0.0     5.20527
4   78.000,0.0   76.000,0.0   86.000,0.0   88.000,0.0     5.69260
4   80.000,0.0   78.000,0.0   88.000,0.0   90.000,0.0     5.75105
4   82.000,0.0   80.000,0.0   90.000,0.0   92.000,0.0     5.31865
4   84.000,0.0   82.000,0.0   92.000,0.0   94.000,0.0     4.68502
4   86.000,0.0   84.000,0.0   94.000,0.0   96.000,0.0     4.30368
4   88.000,0.0   86.000,0.0   96.000,0.0   98.000,0.0     4.04895
4   90.000,0.0   88.000,0.0   98.000,0.0  100.000,0.0     3.85968
4   92.000,0.0   90.000,0.0  100.000,0.0  102.000,0.0     3.79661
4   94.000,0.0   92.000,0.0  102.000,0.0  104.000,0.0     3.86209
4   96.000,0.0   94.000,0.0  104.000,0.0  106.000,0.0     3.90016
4   98.000,0.0   96.000,0.0  106.000,0.0  108.000,0.0     3.91897
4    6.000,0.0    0.000,0.0   12.000,0.0   18.000,0.0     4.30979
4    8.000,0.0    2.000,0.0   14.000,0.0   20.000,0.0     4.23305
4   10.000,0.0    4.000,0.0   16.000,0.0   22.000,0.0     3.96649
4   12.000,0.0    6.000,0.0   18.000,0.0   24.000,0.0     3.55054
4   14.000,0.0    8.000,0.0   20.000,0.0   26.000,0.0     3.23173
4   16.000,0.0   10.000,0.0   22.000,0.0   28.000,0.0     3.09235
4   18.000,0.0   12.000,0.0   24.000,0.0   30.000,0.0     2.98138
4   20.000,0.0   14.000,0.0   26.000,0.0   32.000,0.0     2.80576
4   22.000,0.0   16.000,0.0   28.000,0.0   34.000,0.0     2.66576
4   24.000,0.0   18.000,0.0   30.000,0.0   36.000,0.0     2.85775
4   26.000,0.0   20.000,0.0   32.000,0.0   38.000,0.0     3.34009
4   28.000,0.0   22.000,0.0   34.000,0.0   40.000,0.0     3.66970
4   30.000,0.0   24.000,0.0   36.000,0.0   42.000,0.0     3.61478
4   32.000,0.0   26.000,0.0   38.000,0.0   44.000,0.0     3.39411
4   34.000,0.0   28.000,0.0   40.000,0.0   46.000,0.0     3.42264
4   36.000,0.0   30.000,0.0   42.000,0.0   48.000,0.0     3.75316
4   38.000,0.0   32.000,0.0   44.000,0.0   50.000,0.0     4.09099
4   40.000,0.0   34.000,0.0   46.000,0.0   52.000,0.0     4.34889
4   42.000,0.0   36.000,0.0   48.000,0.0   54.000,0.0     4.55594
