Time lapse data - general array format
   1.00
11
0
Type of measurements (0=app.resistivity,1=resistance)
0
368
1
0
Time sequence data
Number of time sections
3
Time unit
Hours
Second time section interval
1.0
Second time section interval
2.0
4       5.00 0.00      24.00 0.00      14.00 0.00      15.00 0.00     28.638  28.874  29.099
4       6.00 0.00      25.00 0.00      15.00 0.00      16.00 0.00     28.825  29.111  29.275
4       7.00 0.00      26.00 0.00      16.00 0.00      17.00 0.00     27.678  27.868  28.000
4       8.00 0.00      27.00 0.00      17.00 0.00      18.00 0.00     22.211  22.238  22.368
4       9.00 0.00      28.00 0.00      18.00 0.00      19.00 0.00     17.652  17.584  17.646
4      10.00 0.00      29.00 0.00      19.00 0.00      20.00 0.00     15.524  15.397  15.377
4      11.00 0.00      30.00 0.00      20.00 0.00      21.00 0.00     14.411  14.238  14.165
4      12.00 0.00      31.00 0.00      21.00 0.00      22.00 0.00     13.722  13.508  13.418
4      13.00 0.00      32.00 0.00      22.00 0.00      23.00 0.00     13.232  13.007  13.014
4      14.00 0.00      33.00 0.00      23.00 0.00      24.00 0.00     12.846  12.752  13.307
4      15.00 0.00      34.00 0.00      24.00 0.00      25.00 0.00     12.514  13.139  14.414
4      16.00 0.00      35.00 0.00      25.00 0.00      26.00 0.00     12.201  14.217  14.719
4      17.00 0.00      36.00 0.00      26.00 0.00      27.00 0.00     11.854  13.935  14.391
4      18.00 0.00      37.00 0.00      27.00 0.00      28.00 0.00     11.444  12.189  13.422
4      19.00 0.00      38.00 0.00      28.00 0.00      29.00 0.00     11.101  11.092  11.711
4      20.00 0.00      39.00 0.00      29.00 0.00      30.00 0.00     10.853  10.673  10.750
4      21.00 0.00      40.00 0.00      30.00 0.00      31.00 0.00     10.676  10.481  10.431
4       0.00 0.00      21.00 0.00      10.00 0.00      11.00 0.00     29.067  29.151  29.243
4       1.00 0.00      22.00 0.00      11.00 0.00      12.00 0.00     29.074  29.191  29.324
4       2.00 0.00      23.00 0.00      12.00 0.00      13.00 0.00     29.182  29.352  29.542
4       3.00 0.00      24.00 0.00      13.00 0.00      14.00 0.00     29.387  29.630  29.855
4       4.00 0.00      25.00 0.00      14.00 0.00      15.00 0.00     29.666  29.957  30.120
4       5.00 0.00      26.00 0.00      15.00 0.00      16.00 0.00     29.857  30.051  30.186
4       6.00 0.00      27.00 0.00      16.00 0.00      17.00 0.00     28.603  28.613  28.739
4       7.00 0.00      28.00 0.00      17.00 0.00      18.00 0.00     22.820  22.738  22.775
4       8.00 0.00      29.00 0.00      18.00 0.00      19.00 0.00     18.033  17.912  17.879
4       9.00 0.00      30.00 0.00      19.00 0.00      20.00 0.00     15.813  15.654  15.575
4      10.00 0.00      31.00 0.00      20.00 0.00      21.00 0.00     14.666  14.466  14.349
4      11.00 0.00      32.00 0.00      21.00 0.00      22.00 0.00     13.965  13.726  13.596
4      12.00 0.00      33.00 0.00      22.00 0.00      23.00 0.00     13.478  13.224  13.195
4      13.00 0.00      34.00 0.00      23.00 0.00      24.00 0.00     13.102  12.980  13.523
4      14.00 0.00      35.00 0.00      24.00 0.00      25.00 0.00     12.787  13.414  14.719
4      15.00 0.00      36.00 0.00      25.00 0.00      26.00 0.00     12.505  14.598  15.107
4      16.00 0.00      37.00 0.00      26.00 0.00      27.00 0.00     12.229  14.420  14.881
4      17.00 0.00      38.00 0.00      27.00 0.00      28.00 0.00     11.912  12.706  14.003
4      18.00 0.00      39.00 0.00      28.00 0.00      29.00 0.00     11.523  11.501  12.141
4      19.00 0.00      40.00 0.00      29.00 0.00      30.00 0.00     11.185  10.977  11.029
4       0.00 0.00      23.00 0.00      11.00 0.00      12.00 0.00     29.874  30.049  30.241
