Bipole-bipole borehole test
1.0
13
739
2
0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0,
11.0 2.0,
11.0 3.0,
11.0 4.0,
11.0 5.0,
11.0 6.0,
11.0 7.0,
11.0 8.0,
11.0 9.0,
11.0 10.0
11.0 11.0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
Measured Data
4   14.000    0.000    4.000    7.000   12.000    0.000    4.000    9.000   9.410774      0.025315 
4   14.000    0.000    4.000    8.000   12.000    0.000    4.000   10.000   9.630619      0.083044 
4   14.000    0.000    4.000    9.000   12.000    0.000    4.000   11.000   9.622567      0.025040 
4   14.000    0.000   11.000    1.000   11.000    3.000   12.000    0.000   1.029692      0.045891 
4   14.000    0.000   11.000    2.000   11.000    4.000   11.000    3.000   3.702991      0.020835 
4   14.000    0.000   11.000    3.000   11.000    5.000   11.000    4.000   3.773552      0.096454 
4   14.000    0.000   11.000    4.000   11.000    6.000   11.000    5.000   3.744689      0.039456 
4   14.000    0.000   11.000    5.000   11.000    7.000   11.000    6.000   3.668034      0.077538 
4   14.000    0.000   11.000    6.000   11.000    8.000   11.000    7.000   3.741708      0.055681 
4   14.000    0.000   11.000    7.000   11.000    9.000   11.000    8.000   3.920188      0.059838 
4   14.000    0.000   11.000    8.000   11.000   10.000   11.000    9.000   3.987684      0.074133 
4   14.000    0.000   11.000    9.000   11.000   11.000   11.000   10.000   4.016333      0.047649 
4   15.000    0.000    4.000    1.000   13.000    0.000    4.000    3.000  10.157699      0.097278 
4   15.000    0.000    4.000    2.000   13.000    0.000    4.000    4.000   9.656543      0.047911 
4   15.000    0.000    4.000    3.000   13.000    0.000    4.000    5.000   9.313329      0.036330 
4   15.000    0.000    4.000    4.000   13.000    0.000    4.000    6.000   9.247648      0.027592 
4   15.000    0.000    4.000    5.000   13.000    0.000    4.000    7.000   9.259785      0.059221 
4   15.000    0.000    4.000    6.000   13.000    0.000    4.000    8.000   9.386608      0.063372 
4   15.000    0.000    4.000    7.000   13.000    0.000    4.000    9.000   9.529616      0.084747 
4   15.000    0.000    4.000    8.000   13.000    0.000    4.000   10.000   9.678634      0.076891 
4   15.000    0.000    4.000    9.000   13.000    0.000    4.000   11.000   9.768801      0.068175 
4   15.000    0.000   11.000    1.000   13.000    0.000   11.000    3.000   3.587170      0.057653 
4   15.000    0.000   11.000    2.000   13.000    0.000   11.000    4.000   4.633260      0.091931 
4   15.000    0.000   11.000    3.000   13.000    0.000   11.000    5.000   5.994086      0.058129 
4   15.000    0.000   11.000    4.000   13.000    0.000   11.000    6.000   6.898488      0.039803
4   15.000    0.000   11.000    5.000   13.000    0.000   11.000    7.000   7.507445      0.039480 
4   15.000    0.000   11.000    6.000   13.000    0.000   11.000    8.000   8.043863      0.054192 
4   15.000    0.000   11.000    7.000   13.000    0.000   11.000    9.000   8.483112      0.063439 
4   15.000    0.000   11.000    8.000   13.000    0.000   11.000   10.000   8.916081      0.022861 
4   15.000    0.000   11.000    9.000   13.000    0.000   11.000   11.000   9.097436      0.033622 
4    4.000    1.000    4.000    4.000    4.000    6.000    4.000    3.000   1.270793      0.021030 
4    4.000    1.000    4.000    5.000    4.000    7.000    4.000    6.000   3.752302      0.092822 
4    4.000    1.000    4.000    6.000    4.000    8.000    4.000    7.000   3.724030      0.024387 
4    4.000    1.000    4.000    7.000    4.000    9.000    4.000    8.000   3.766598      0.063121 
4    4.000    1.000    4.000    8.000    4.000   10.000    4.000    9.000   3.853491      0.039982 
4    4.000    1.000    4.000    9.000    4.000   11.000    4.000   10.000   3.865853      0.089166 
4    4.000    1.000   11.000    1.000    4.000   11.000   11.000    3.000   3.621085      0.071197 
4    4.000    1.000   11.000    2.000    4.000   11.000   11.000    4.000   2.960561      0.097913 
4    4.000    1.000   11.000    3.000    4.000   11.000   11.000    5.000   2.875807      0.076971 
4    4.000    1.000   11.000    4.000    4.000   11.000   11.000    6.000   2.810775      0.091607 
4    4.000    1.000   11.000    5.000    4.000   11.000   11.000    7.000   2.774341      0.025181 
4    4.000    1.000   11.000    6.000    4.000   11.000   11.000    8.000   2.935103      0.091125 
4    4.000    1.000   11.000    7.000    4.000   11.000   11.000    9.000   2.970785      0.026206 
4    4.000    1.000   11.000    8.000    4.000   11.000   11.000   10.000   2.914203      0.092175 
4    4.000    1.000   11.000    9.000    4.000   11.000   11.000   11.000   2.978567      0.029740 
4    4.000    2.000    4.000    5.000    4.000    7.000    4.000    4.000   1.485662      0.070733 
4    4.000    2.000    4.000    6.000    4.000    8.000    4.000    7.000   3.625596      0.078796 
4    4.000    2.000    4.000    7.000    4.000    9.000    4.000    8.000   3.745272      0.060515 
4    4.000    2.000    4.000    8.000    4.000   10.000    4.000    9.000   3.795526      0.083215 
4    4.000    2.000    4.000    9.000    4.000   11.000    4.000   10.000   3.850745      0.094635 
4    4.000    2.000   11.000    1.000    4.000   11.000   11.000    3.000   3.819257      0.089148 
4    4.000    2.000   11.000    2.000    4.000   11.000   11.000    4.000   3.166916      0.083929 
4    4.000    2.000   11.000    3.000    4.000   11.000   11.000    5.000   2.897131      0.081597 
4    4.000    2.000   11.000    4.000    4.000   11.000   11.000    6.000   2.805396      0.073125 
4    4.000    2.000   11.000    5.000    4.000   11.000   11.000    7.000   2.691102      0.070214 
4    4.000    2.000   11.000    6.000    4.000   11.000   11.000    8.000   2.790848      0.065642 
4    4.000    2.000   11.000    7.000    4.000   11.000   11.000    9.000   2.871641      0.086358 
4    4.000    2.000   11.000    8.000    4.000   11.000   11.000   10.000   3.051136      0.030204 
4    4.000    2.000   11.000    9.000    4.000   11.000   11.000   11.000   3.071427      0.047374 
4    4.000    3.000    4.000    6.000    4.000    8.000    4.000    5.000   1.559828      0.079516 
4    4.000    3.000    4.000    7.000    4.000    9.000    4.000    8.000   3.685002      0.067998 
4    4.000    3.000    4.000    8.000    4.000   10.000    4.000    9.000   3.767387      0.081207 
4    4.000    3.000    4.000    9.000    4.000   11.000    4.000   10.000   3.850706      0.075658 
4    4.000    3.000   11.000    1.000    4.000   11.000   11.000    3.000   3.701745      0.095074 
4    4.000    3.000   11.000    2.000    4.000   11.000   11.000    4.000   3.185410      0.052464 
4    4.000    3.000   11.000    3.000    4.000   11.000   11.000    5.000   2.946237      0.091394 
4    4.000    3.000   11.000    4.000    4.000   11.000   11.000    6.000   2.671383      0.094421 
4    4.000    3.000   11.000    5.000    4.000   11.000   11.000    7.000   2.821595      0.029319 
