Borehole test with IP data
1.0
12
703
2
1
Chargeability
msec
0.1,1.0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0
11.0 2.0
11.0 3.0
11.0 4.0
11.0 5.0
11.0 6.0
11.0 7.0
11.0 8.0
11.0 9.0
11.0 10.0
11.0 11.0
Measured Data
2    4.00    0.00   13.00    0.00  101.2856    0.4550
2    4.00    0.00   14.00    0.00  100.1916    0.0597
2    4.00    0.00   15.00    0.00   99.3201   -0.2254
2    4.00    0.00    4.00    1.00  103.3766    0.8147
2    4.00    0.00    4.00    2.00  104.7623    1.6279
2    4.00    0.00    4.00    3.00  106.7922    2.3414
2    4.00    0.00    4.00    4.00  107.7633    2.7281
2    4.00    0.00    4.00    5.00  107.2095    2.5942
2    4.00    0.00    4.00    6.00  105.3753    1.9330
2    4.00    0.00    4.00    7.00  103.3813    1.1133
2    4.00    0.00    4.00    8.00  101.9280    0.4997
2    4.00    0.00    4.00    9.00  101.0228    0.1294
2    4.00    0.00    4.00   10.00  100.4760   -0.0763
2    4.00    0.00    4.00   11.00  100.1384   -0.1860
2    4.00    0.00   11.00    1.00  104.0615    1.5079
2    4.00    0.00   11.00    2.00  102.7504    0.8794
2    4.00    0.00   11.00    3.00  100.2122   -0.3833
2    4.00    0.00   11.00    4.00   97.0054   -1.9899
2    4.00    0.00   11.00    5.00   94.4510   -3.1902
2    4.00    0.00   11.00    6.00   93.1869   -3.6936
2    4.00    0.00   11.00    7.00   93.0657   -3.6544
2    4.00    0.00   11.00    8.00   93.5635   -3.3287
2    4.00    0.00   11.00    9.00   94.2460   -2.9147
2    4.00    0.00   11.00   10.00   94.9055   -2.5148
2    4.00    0.00   11.00   11.00   95.4713   -2.1652
2    5.00    0.00    6.00    0.00  104.5920    1.3241
2    5.00    0.00    7.00    0.00  107.1518    2.6687
2    5.00    0.00    8.00    0.00  109.3246    3.5360
2    5.00    0.00    9.00    0.00  109.4931    3.6469
2    5.00    0.00   10.00    0.00  108.2514    3.1746
2    5.00    0.00   11.00    0.00  106.4238    2.4681
2    5.00    0.00   12.00    0.00  104.6737    1.7862
2    5.00    0.00   13.00    0.00  103.1853    1.2226
2    5.00    0.00   14.00    0.00  101.9726    0.7828
2    5.00    0.00   15.00    0.00  100.9787    0.4478
2    5.00    0.00    4.00    1.00  102.3141    1.3452
2    5.00    0.00    4.00    2.00  105.5795    2.0303
2    5.00    0.00    4.00    3.00  107.5718    2.5771
2    5.00    0.00    4.00    4.00  108.0334    2.6930
2    5.00    0.00    4.00    5.00  106.7967    2.3032
2    5.00    0.00    4.00    6.00  104.5283    1.4817
2    5.00    0.00    4.00    7.00  102.3406    0.5913
2    5.00    0.00    4.00    8.00  100.8675   -0.0284
2    5.00    0.00    4.00    9.00  100.0178   -0.3685
2    5.00    0.00    4.00   10.00   99.5541   -0.5298
2    5.00    0.00    4.00   11.00   99.3023   -0.5935
2    5.00    0.00   11.00    1.00  106.1228    2.3184
2    5.00    0.00   11.00    2.00  104.9216    1.7392
