One Block
   2.00
10
   1.00
530
1
0
    61.000      2.000     -2.000      100.0647
     4.000      2.000     -3.000       87.7420
     6.000      2.000     -3.000       67.0253
     8.000      2.000     -3.000       64.0825
    10.000      2.000     -3.000       76.0098
    12.000      2.000     -3.000       68.1655
    14.000      2.000     -3.000       33.8535
    16.000      2.000     -3.000       58.6721
    18.000      2.000     -3.000      119.2020
    20.000      2.000     -3.000      115.7497
    22.000      2.000     -3.000      116.5681
    24.000      2.000     -3.000      130.0730
    26.000      2.000     -3.000      145.5782
    28.000      2.000     -3.000      164.7818
    30.000      2.000     -3.000      190.9031
    32.000      2.000     -3.000      196.2612
    34.000      2.000     -3.000      152.0756
    36.000      2.000     -3.000      119.7586
    38.000      2.000     -3.000       84.1994
    40.000      2.000     -3.000       61.5479
    42.000      2.000     -3.000       94.5536
    44.000      2.000     -3.000       96.3721
    46.000      2.000     -3.000      102.3493
    48.000      2.000     -3.000       18.6073
    50.000      2.000     -3.000      127.3576
    52.000      2.000     -3.000      106.1960
    54.000      2.000     -3.000      102.3769
    56.000      2.000     -3.000      101.2811
    58.000      2.000     -3.000      100.8129
    60.000      2.000     -3.000      100.4005
     5.000      2.000     -4.000       69.8645
     7.000      2.000     -4.000       70.3946
     9.000      2.000     -4.000       84.4112
    11.000      2.000     -4.000       88.1613
    13.000      2.000     -4.000       75.3095
    15.000      2.000     -4.000       34.7697
    17.000      2.000     -4.000       57.0306
    19.000      2.000     -4.000      123.5883
    21.000      2.000     -4.000      125.0667
    23.000      2.000     -4.000      131.8961
    25.000      2.000     -4.000      137.5222
    27.000      2.000     -4.000      139.4368
    29.000      2.000     -4.000      128.9664
    31.000      2.000     -4.000      148.1301
    33.000      2.000     -4.000      180.5776
    35.000      2.000     -4.000      149.4690
    37.000      2.000     -4.000      118.0074
    39.000      2.000     -4.000       65.5754
    41.000      2.000     -4.000       89.7625
    43.000      2.000     -4.000       92.8987
    45.000      2.000     -4.000       96.4495
    47.000      2.000     -4.000      104.4653
    49.000      2.000     -4.000       18.4343
    51.000      2.000     -4.000      128.4060
    53.000      2.000     -4.000      106.9643
    55.000      2.000     -4.000      102.7155
    57.000      2.000     -4.000      101.3934
    59.000      2.000     -4.000      100.7043
     6.000      2.000     -5.000       75.0288
     8.000      2.000     -5.000       88.7159
    10.000      2.000     -5.000       93.5344
    12.000      2.000     -5.000       93.3379
    14.000      2.000     -5.000       80.1705
    16.000      2.000     -5.000       35.8567
    18.000      2.000     -5.000       56.8007
    20.000      2.000     -5.000      131.0685
    22.000      2.000     -5.000      138.3657
    24.000      2.000     -5.000      135.0510
    26.000      2.000     -5.000      128.6339
    28.000      2.000     -5.000      110.3142
    30.000      2.000     -5.000      102.8203
    32.000      2.000     -5.000      131.2736
    34.000      2.000     -5.000      170.9413
    36.000      2.000     -5.000      143.7281
    38.000      2.000     -5.000      100.4219
    40.000      2.000     -5.000       89.5011
    42.000      2.000     -5.000       87.4728
    44.000      2.000     -5.000       92.2873
    46.000      2.000     -5.000       96.7400
    48.000      2.000     -5.000      105.9731
    50.000      2.000     -5.000       18.2749
    52.000      2.000     -5.000      128.6456
    54.000      2.000     -5.000      107.3332
    56.000      2.000     -5.000      102.8061
    58.000      2.000     -5.000      101.2536
     7.000      2.000     -6.000       91.4021
     9.000      2.000     -6.000       95.6934
    11.000      2.000     -6.000       96.8374
    13.000      2.000     -6.000       96.7338
