Block Model
   1.00
7
1490
1
0
     25.00	 2.00	3.0000	    36.26
     26.00	 2.00	3.0000	    40.70
     27.00	 2.00	3.0000	    46.21
     28.00	 2.00	3.0000	    51.30
     29.00	 2.00	3.0000	    56.63
     30.00	 2.00	3.0000	    62.66
     31.00	 2.00	3.0000	    68.69
     32.00	 2.00	3.0000	    59.05
     33.00	 2.00	3.0000	    35.11
     34.00	 2.00	3.0000	    21.87
     35.00	 2.00	3.0000	    17.49
     36.00	 2.00	3.0000	    15.34
     37.00	 2.00	3.0000	    14.00
     38.00	 2.00	3.0000	    13.05
     39.00	 2.00	3.0000	    12.27
     40.00	 2.00	3.0000	    11.39
     41.00	 2.00	3.0000	    10.82
     42.00	 2.00	3.0000	    10.50
     43.00	 2.00	3.0000	    10.31
      8.00	 2.00	3.5000	    10.82
      9.00	 2.00	3.5000	    11.37
     10.00	 2.00	3.5000	    12.18
     11.00	 2.00	3.5000	    12.82
     12.00	 2.00	3.5000	    13.56
     13.00	 2.00	3.5000	    14.53
     14.00	 2.00	3.5000	    15.90
     15.00	 2.00	3.5000	    18.12
     16.00	 2.00	3.5000	    22.63
     17.00	 2.00	3.5000	    36.44
     18.00	 2.00	3.5000	    61.22
     19.00	 2.00	3.5000	    70.64
     20.00	 2.00	3.5000	    63.24
     21.00	 2.00	3.5000	    55.59
     22.00	 2.00	3.5000	    48.13
     23.00	 2.00	3.5000	    39.72
     24.00	 2.00	3.5000	    29.92
     25.00	 2.00	3.5000	    26.14
     26.00	 2.00	3.5000	    29.92
     27.00	 2.00	3.5000	    39.72
     28.00	 2.00	3.5000	    48.13
     29.00	 2.00	3.5000	    55.59
     30.00	 2.00	3.5000	    63.25
     31.00	 2.00	3.5000	    70.64
     32.00	 2.00	3.5000	    61.22
     33.00	 2.00	3.5000	    36.44
     34.00	 2.00	3.5000	    22.63
     35.00	 2.00	3.5000	    18.12
     36.00	 2.00	3.5000	    15.90
     37.00	 2.00	3.5000	    14.53
     38.00	 2.00	3.5000	    13.56
     39.00	 2.00	3.5000	    12.82
     40.00	 2.00	3.5000	    12.18
     41.00	 2.00	3.5000	    11.38
     42.00	 2.00	3.5000	    10.82
      9.00	 2.00	4.0000	    12.07
     10.00	 2.00	4.0000	    12.61
     11.00	 2.00	4.0000	    13.21
     12.00	 2.00	4.0000	    13.94
     13.00	 2.00	4.0000	    14.89
     14.00	 2.00	4.0000	    16.26
     15.00	 2.00	4.0000	    18.48
     16.00	 2.00	4.0000	    22.97
     17.00	 2.00	4.0000	    36.90
     18.00	 2.00	4.0000	    61.79
     19.00	 2.00	4.0000	    70.48
     20.00	 2.00	4.0000	    61.63
     21.00	 2.00	4.0000	    51.76
     22.00	 2.00	4.0000	    41.09
     23.00	 2.00	4.0000	    29.32
     24.00	 2.00	4.0000	    23.57
     25.00	 2.00	4.0000	    22.43
     26.00	 2.00	4.0000	    23.57
     27.00	 2.00	4.0000	    29.32
     28.00	 2.00	4.0000	    41.09
     29.00	 2.00	4.0000	    51.76
     30.00	 2.00	4.0000	    61.63
     31.00	 2.00	4.0000	    70.48
     32.00	 2.00	4.0000	    61.79
     33.00	 2.00	4.0000	    36.90
     34.00	 2.00	4.0000	    22.97
     35.00	 2.00	4.0000	    18.48
     36.00	 2.00	4.0000	    16.26
     37.00	 2.00	4.0000	    14.89
     38.00	 2.00	4.0000	    13.94
     39.00	 2.00	4.0000	    13.21
     40.00	 2.00	4.0000	    12.62
     41.00	 2.00	4.0000	    12.07
     10.00	 2.00	4.5000	    12.90
     11.00	 2.00	4.5000	    13.47
     12.00	 2.00	4.5000	    14.18
     13.00	 2.00	4.5000	    15.10
     14.00	 2.00	4.5000	    16.42
     15.00	 2.00	4.5000	    18.54
     16.00	 2.00	4.5000	    22.89
     17.00	 2.00	4.5000	    36.45
     18.00	 2.00	4.5000	    60.21
     19.00	 2.00	4.5000	    66.79
     20.00	 2.00	4.5000	    55.74
     21.00	 2.00	4.5000	    43.23
     22.00	 2.00	4.5000	    29.84
     23.00	 2.00	4.5000	    23.14
     24.00	 2.00	4.5000	    21.01
     25.00	 2.00	4.5000	    20.44
     26.00	 2.00	4.5000	    21.01
     27.00	 2.00	4.5000	    23.14
     28.00	 2.00	4.5000	    29.84
     29.00	 2.00	4.5000	    43.23
     30.00	 2.00	4.5000	    55.74
     31.00	 2.00	4.5000	    66.79
     32.00	 2.00	4.5000	    60.21
     33.00	 2.00	4.5000	    36.45
     34.00	 2.00	4.5000	    22.89
     35.00	 2.00	4.5000	    18.54
     36.00	 2.00	4.5000	    16.42
     37.00	 2.00	4.5000	    15.11
     38.00	 2.00	4.5000	    14.18
     39.00	 2.00	4.5000	    13.48
     40.00	 2.00	4.5000	    12.90
     11.00	 2.00	5.0000	    13.63
     12.00	 2.00	5.0000	    14.29
     13.00	 2.00	5.0000	    15.16
     14.00	 2.00	5.0000	    16.38
     15.00	 2.00	5.0000	    18.32
     16.00	 2.00	5.0000	    22.36
     17.00	 2.00	5.0000	    34.98
     18.00	 2.00	5.0000	    56.31
     19.00	 2.00	5.0000	    59.76
     20.00	 2.00	5.0000	    46.06
     21.00	 2.00	5.0000	    30.94
     22.00	 2.00	5.0000	    23.38
     23.00	 2.00	5.0000	    20.71
     24.00	 2.00	5.0000	    19.57
     25.00	 2.00	5.0000	    19.22
     26.00	 2.00	5.0000	    19.57
     27.00	 2.00	5.0000	    20.71
     28.00	 2.00	5.0000	    23.38
     29.00	 2.00	5.0000	    30.94
     30.00	 2.00	5.0000	    46.06
     31.00	 2.00	5.0000	    59.76
     32.00	 2.00	5.0000	    56.31
     33.00	 2.00	5.0000	    34.98
     34.00	 2.00	5.0000	    22.36
     35.00	 2.00	5.0000	    18.32
     36.00	 2.00	5.0000	    16.39
     37.00	 2.00	5.0000	    15.16
     38.00	 2.00	5.0000	    14.30
     39.00	 2.00	5.0000	    13.63
     12.00	 2.00	5.5000	    14.28
     13.00	 2.00	5.5000	    15.05
     14.00	 2.00	5.5000	    16.12
     15.00	 2.00	5.5000	    17.80
