Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4   46.000,   0.000   56.000,   0.000   50.000,   0.000   52.000,   0.000    10.58410
4   48.000,   0.000   58.000,   0.000   52.000,   0.000   54.000,   0.000    14.11880
4   50.000,   0.000   60.000,   0.000   54.000,   0.000   56.000,   0.000     4.76830
4   52.000,   0.000   62.000,   0.000   56.000,   0.000   58.000,   0.000     4.77080
4   54.000,   0.000   64.000,   0.000   58.000,   0.000   60.000,   0.000    14.14510
4   56.000,   0.000   66.000,   0.000   60.000,   0.000   62.000,   0.000    10.63140
4   58.000,   0.000   68.000,   0.000   62.000,   0.000   64.000,   0.000     9.50680
4   60.000,   0.000   70.000,   0.000   64.000,   0.000   66.000,   0.000    11.01900
4   62.000,   0.000   72.000,   0.000   66.000,   0.000   68.000,   0.000    11.20110
4   64.000,   0.000   74.000,   0.000   68.000,   0.000   70.000,   0.000    11.25080
4   66.000,   0.000   76.000,   0.000   70.000,   0.000   72.000,   0.000    11.27100
4   68.000,   0.000   78.000,   0.000   72.000,   0.000   74.000,   0.000    11.28110
4   70.000,   0.000   80.000,   0.000   74.000,   0.000   76.000,   0.000    11.28690
4   72.000,   0.000   82.000,   0.000   76.000,   0.000   78.000,   0.000    11.29040
4   74.000,   0.000   84.000,   0.000   78.000,   0.000   80.000,   0.000    11.29280
4   76.000,   0.000   86.000,   0.000   80.000,   0.000   82.000,   0.000    11.29430
4   78.000,   0.000   88.000,   0.000   82.000,   0.000   84.000,   0.000    11.29500
4   80.000,   0.000   90.000,   0.000   84.000,   0.000   86.000,   0.000    11.29320
4  -10.000,   0.000    2.000,   0.000   -6.000,   0.000   -2.000,   0.000    11.91970
4   -8.000,   0.000    4.000,   0.000   -4.000,   0.000    0.000,   0.000    13.00390
4   -6.000,   0.000    6.000,   0.000   -2.000,   0.000    2.000,   0.000    11.66660
4   -4.000,   0.000    8.000,   0.000    0.000,   0.000    4.000,   0.000     8.95830
4   -2.000,   0.000   10.000,   0.000    2.000,   0.000    6.000,   0.000    12.69010
4    0.000,   0.000   12.000,   0.000    4.000,   0.000    8.000,   0.000    17.42240
4    2.000,   0.000   14.000,   0.000    6.000,   0.000   10.000,   0.000    12.70600
4    4.000,   0.000   16.000,   0.000    8.000,   0.000   12.000,   0.000     8.99240
4    6.000,   0.000   18.000,   0.000   10.000,   0.000   14.000,   0.000    11.75010
4    8.000,   0.000   20.000,   0.000   12.000,   0.000   16.000,   0.000    13.23150
4   10.000,   0.000   22.000,   0.000   14.000,   0.000   18.000,   0.000    12.73070
4   12.000,   0.000   24.000,   0.000   16.000,   0.000   20.000,   0.000    13.65430
4   14.000,   0.000   26.000,   0.000   18.000,   0.000   22.000,   0.000    15.84820
4   16.000,   0.000   28.000,   0.000   20.000,   0.000   24.000,   0.000    16.74930
4   18.000,   0.000   30.000,   0.000   22.000,   0.000   26.000,   0.000    15.77800
4   20.000,   0.000   32.000,   0.000   24.000,   0.000   28.000,   0.000    15.74480
4   22.000,   0.000   34.000,   0.000   26.000,   0.000   30.000,   0.000    16.63590
4   24.000,   0.000   36.000,   0.000   28.000,   0.000   32.000,   0.000    15.51830
4   26.000,   0.000   38.000,   0.000   30.000,   0.000   34.000,   0.000    11.86800
