Block Model
   1.00
7
230
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
    16.500      1.000     10.000       15.2615        0.5106
    17.500      1.000     10.000       14.8644        0.0973
    18.500      1.000     10.000       14.0877        0.2334
    19.500      1.000     10.000       11.4662        0.1150
    20.500      1.000     10.000       10.2811        0.2558
    21.500      1.000     10.000       10.2004        0.1636
    22.500      1.000     10.000       10.3131        0.1207
    23.500      1.000     10.000        9.8762        0.4341
0
0
0
0
0
0
0
