Model with forward and reverse pole-dipole arrays
   1.00
6
1152
1
0
    11.000      2.000   6.0000     91.911
    12.000      2.000   6.0000     74.377
    13.000      2.000   6.0000     50.019
    14.000      2.000   6.0000     36.695
    15.000      2.000   6.0000     30.667
    16.000      2.000   6.0000     27.595
    17.000      2.000   6.0000     25.951
    18.000      2.000   6.0000     23.931
    19.000      2.000   6.0000     17.387
    20.000      2.000   6.0000     10.284
    21.000      2.000   6.0000     11.198
    22.000      2.000   6.0000     15.071
    23.000      2.000   6.0000     16.039
    24.000      2.000   6.0000     15.641
    25.000      2.000   6.0000     14.885
    26.000      2.000   6.0000     13.917
    27.000      2.000   6.0000     13.074
    28.000      2.000   6.0000     12.414
    29.000      2.000   6.0000     11.896
    30.000      2.000   6.0000     11.473
    31.000      2.000   6.0000     11.086
    32.000      2.000   6.0000     10.581
    33.000      2.000   6.0000      9.824
     3.000      3.000   1.0000     37.033
     4.000      3.000   1.0000     37.075
     5.000      3.000   1.0000     37.160
     6.000      3.000   1.0000     37.290
     7.000      3.000   1.0000     37.472
     8.000      3.000   1.0000     37.716
     9.000      3.000   1.0000     38.037
    10.000      3.000   1.0000     38.459
    11.000      3.000   1.0000     39.019
    12.000      3.000   1.0000     39.774
    13.000      3.000   1.0000     40.816
    14.000      3.000   1.0000     42.238
    15.000      3.000   1.0000     43.187
    16.000      3.000   1.0000     40.525
    17.000      3.000   1.0000     34.033
    18.000      3.000   1.0000     24.930
    19.000      3.000   1.0000     19.187
    20.000      3.000   1.0000     16.222
    21.000      3.000   1.0000     14.406
    22.000      3.000   1.0000     13.183
    23.000      3.000   1.0000     11.511
    24.000      3.000   1.0000      9.223
    25.000      3.000   1.0000      6.695
    26.000      3.000   1.0000      6.010
    27.000      3.000   1.0000      6.850
    28.000      3.000   1.0000      7.037
    29.000      3.000   1.0000      6.718
    30.000      3.000   1.0000      7.401
    31.000      3.000   1.0000      8.847
    32.000      3.000   1.0000      9.541
    33.000      3.000   1.0000      9.828
    34.000      3.000   1.0000      9.953
    35.000      3.000   1.0000     10.008
    36.000      3.000   1.0000     10.031
    37.000      3.000   1.0000     10.035
     4.500      3.000   2.0000     55.692
     5.500      3.000   2.0000     56.018
     6.500      3.000   2.0000     56.486
     7.500      3.000   2.0000     57.115
     8.500      3.000   2.0000     57.938
     9.500      3.000   2.0000     59.003
    10.500      3.000   2.0000     60.384
    11.500      3.000   2.0000     62.181
    12.500      3.000   2.0000     64.427
    13.500      3.000   2.0000     65.385
    14.500      3.000   2.0000     59.869
    15.500      3.000   2.0000     48.518
    16.500      3.000   2.0000     34.576
    17.500      3.000   2.0000     26.526
    18.500      3.000   2.0000     22.662
    19.500      3.000   2.0000     20.603
    20.500      3.000   2.0000     19.038
    21.500      3.000   2.0000     15.788
    22.500      3.000   2.0000     11.413
    23.500      3.000   2.0000      8.001
    24.500      3.000   2.0000      7.979
    25.500      3.000   2.0000      9.480
    26.500      3.000   2.0000      9.938
    27.500      3.000   2.0000      9.821
    28.500      3.000   2.0000      9.540
    29.500      3.000   2.0000      9.004
    30.500      3.000   2.0000      8.194
    31.500      3.000   2.0000      8.155
    32.500      3.000   2.0000      9.025
    33.500      3.000   2.0000      9.579
    34.500      3.000   2.0000      9.841
    35.500      3.000   2.0000      9.956
     6.000      3.000   3.0000     71.860
     7.000      3.000   3.0000     72.909
     8.000      3.000   3.0000     74.272
     9.000      3.000   3.0000     76.011
    10.000      3.000   3.0000     78.199
    11.000      3.000   3.0000     80.766
    12.000      3.000   3.0000     81.280
    13.000      3.000   3.0000     73.213
    14.000      3.000   3.0000     58.155
    15.000      3.000   3.0000     40.890
    16.000      3.000   3.0000     31.316
    17.000      3.000   3.0000     26.846
    18.000      3.000   3.0000     24.527
    19.000      3.000   3.0000     22.690
    20.000      3.000   3.0000     18.691
    21.000      3.000   3.0000     13.657
    22.000      3.000   3.0000     10.255
    23.000      3.000   3.0000     10.951
    24.000      3.000   3.0000     12.986
    25.000      3.000   3.0000     13.025
    26.000      3.000   3.0000     12.376
    27.000      3.000   3.0000     11.773
    28.000      3.000   3.0000     11.289
    29.000      3.000   3.0000     10.893
    30.000      3.000   3.0000     10.519
    31.000      3.000   3.0000      9.991
    32.000      3.000   3.0000      9.190
    33.000      3.000   3.0000      8.909
    34.000      3.000   3.0000      9.406
     7.500      3.000   4.0000     88.859
     8.500      3.000   4.0000     91.117
     9.500      3.000   4.0000     93.664
    10.500      3.000   4.0000     93.502
    11.500      3.000   4.0000     83.183
    12.500      3.000   4.0000     65.180
    13.500      3.000   4.0000     45.423
    14.500      3.000   4.0000     34.728
    15.500      3.000   4.0000     29.803
    16.500      3.000   4.0000     27.262
    17.500      3.000   4.0000     25.170
    18.500      3.000   4.0000     20.572
    19.500      3.000   4.0000     14.998
    20.500      3.000   4.0000     11.650
    21.500      3.000   4.0000     12.922
    22.500      3.000   4.0000     15.637
    23.500      3.000   4.0000     16.163
    24.500      3.000   4.0000     15.698
    25.500      3.000   4.0000     14.945
    26.500      3.000   4.0000     13.992
    27.500      3.000   4.0000     13.158
    28.500      3.000   4.0000     12.499
    29.500      3.000   4.0000     11.980
    30.500      3.000   4.0000     11.555
    31.500      3.000   4.0000     11.165
    32.500      3.000   4.0000     10.663
     9.000      3.000   5.0000    103.609
    10.000      3.000   5.0000     91.213
    11.000      3.000   5.0000     70.693
    12.000      3.000   5.0000     48.914
    13.000      3.000   5.0000     37.319
    14.000      3.000   5.0000     32.018
    15.000      3.000   5.0000     29.279
    16.000      3.000   5.0000     26.961
    17.000      3.000   5.0000     21.895
    18.000      3.000   5.0000     15.943
    19.000      3.000   5.0000     12.692
    20.000      3.000   5.0000     14.399
    21.000      3.000   5.0000     17.481
    22.000      3.000   5.0000     18.095
    23.000      3.000   5.0000     17.662
    24.000      3.000   5.0000     17.083
    25.000      3.000   5.0000     16.510
    26.000      3.000   5.0000     15.950
    27.000      3.000   5.0000     15.294
    28.000      3.000   5.0000     14.452
    29.000      3.000   5.0000     13.677
    30.000      3.000   5.0000     13.037
    31.000      3.000   5.0000     12.511
    10.500      3.000   6.0000     51.850
    11.500      3.000   6.0000     39.447
    12.500      3.000   6.0000     33.797
    13.500      3.000   6.0000     30.865
    14.500      3.000   6.0000     28.338
    15.500      3.000   6.0000     22.892
    16.500      3.000   6.0000     16.658
    17.500      3.000   6.0000     13.511
    18.500      3.000   6.0000     15.564
    19.500      3.000   6.0000     18.911
    20.500      3.000   6.0000     19.566
    21.500      3.000   6.0000     19.120
    22.500      3.000   6.0000     18.539
    23.500      3.000   6.0000     17.986
    24.500      3.000   6.0000     17.480
    25.500      3.000   6.0000     17.011
    26.500      3.000   6.0000     16.563
    27.500      3.000   6.0000     16.115
    28.500      3.000   6.0000     15.564
    29.500      3.000   6.0000     14.815
     2.000      2.000  -1.0000     25.724
     3.000      2.000  -1.0000     25.689
     4.000      2.000  -1.0000     25.636
     5.000      2.000  -1.0000     25.560
     6.000      2.000  -1.0000     25.461
     7.000      2.000  -1.0000     25.332
     8.000      2.000  -1.0000     25.164
     9.000      2.000  -1.0000     24.946
    10.000      2.000  -1.0000     24.655
    11.000      2.000  -1.0000     24.257
    12.000      2.000  -1.0000     23.693
