Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
  430.00000,    20.00000, 3.00000,    324.555
  440.00000,    20.00000, 3.00000,    758.823
   60.00000,    20.00000, 4.00000,   4295.723
   70.00000,    20.00000, 4.00000,   6962.332
   80.00000,    20.00000, 4.00000,   7719.127
   90.00000,    20.00000, 4.00000,   5163.579
  100.00000,    20.00000, 4.00000,   4244.686
  110.00000,    20.00000, 4.00000,   6459.404
  120.00000,    20.00000, 4.00000,   8356.355
  130.00000,    20.00000, 4.00000,   6743.263
  140.00000,    20.00000, 4.00000,   6027.899
  150.00000,    20.00000, 4.00000,   4857.259
  160.00000,    20.00000, 4.00000,   4941.238
  170.00000,    20.00000, 4.00000,   6331.664
  180.00000,    20.00000, 4.00000,   7046.846
  190.00000,    20.00000, 4.00000,   6181.116
