X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDiode_Apparent_Resistivity_Ohmm,Relative_Error
11.25,-26.25,305.724,301.854,0.012658
13.75,-26.25,300.364,292.098,0.02752
16.25,-26.25,295.277,296.764,0.005036
18.75,-26.25,290.247,282.186,0.027773
21.25,-26.25,285.093,288.575,0.012214
23.75,-26.25,279.71,286.108,0.022874
26.25,-26.25,274.049,277.529,0.012698
28.75,-26.25,268.423,270.031,0.005991
31.25,-26.25,263.205,268.358,0.019578
33.75,-26.25,258.427,260.788,0.009136
36.25,-26.25,254.154,252.295,0.007314
38.75,-26.25,250.489,254.382,0.015542
41.25,-26.25,247.306,243.054,0.017193
43.75,-26.25,244.811,243.24,0.006417
46.25,-26.25,242.702,243.131,0.001768
48.75,-26.25,240.684,239.907,0.003228
51.25,-26.25,238.417,234.191,0.017725
53.75,-26.25,235.639,234.101,0.006527
56.25,-26.25,232.17,227.452,0.020321
58.75,-26.25,228.005,229.63,0.007127
61.25,-26.25,223.332,226.265,0.013133
63.75,-26.25,218.584,222.271,0.016868
66.25,-26.25,214.188,216.257,0.00966
68.75,-26.25,210.477,210.077,0.0019
71.25,-26.25,207.564,207.97,0.001956
73.75,-26.25,205.487,207.963,0.012049
76.25,-26.25,204.264,205.704,0.00705
-75,-27.5,371.503,366.463,0.013567
-72.5,-27.5,372.566,378.56,0.016088
-70,-27.5,373.65,372.977,0.001801
-67.5,-27.5,374.789,377.667,0.007679
-65,-27.5,376.064,375.54,0.001393
-62.5,-27.5,377.472,375.868,0.004249
-60,-27.5,379.023,371.964,0.018624
-57.5,-27.5,380.739,381.674,0.002456
-55,-27.5,382.531,386.56,0.010532
-52.5,-27.5,384.351,376.695,0.019919
-50,-27.5,385.911,380.536,0.013928
-47.5,-27.5,386.847,387.264,0.001078
-45,-27.5,387.032,382.631,0.011371
-42.5,-27.5,386.509,389.06,0.0066
-40,-27.5,385.588,379.03,0.017008
-37.5,-27.5,384.46,390.861,0.016649
-35,-27.5,383.323,388.9,0.014549
-32.5,-27.5,382.534,375.662,0.017964
-30,-27.5,382.015,378.179,0.010041
-27.5,-27.5,381.693,375.37,0.016566
-25,-27.5,381.418,377.847,0.009362
-22.5,-27.5,381.076,374.436,0.017424
-20,-27.5,380.522,387.755,0.019008
-17.5,-27.5,379.622,371.492,0.021416
-15,-27.5,378.123,372.242,0.015553
-12.5,-27.5,375.91,368.898,0.018653
-10,-27.5,372.841,371,0.004938
-7.5,-27.5,368.812,362.807,0.016282
-5,-27.5,363.81,357.686,0.016833
-2.5,-27.5,357.941,364.321,0.017824
0,-27.5,351.252,350.697,0.00158
2.5,-27.5,343.947,348.704,0.013831
5,-27.5,336.308,338.356,0.00609
7.5,-27.5,328.711,321.285,0.022591
10,-27.5,321.491,317.862,0.011288
12.5,-27.5,314.602,307.43,0.022797
15,-27.5,307.899,299.367,0.02771
17.5,-27.5,301.33,302.381,0.003488
20,-27.5,294.81,297.734,0.009918
22.5,-27.5,288.203,287.632,0.001981
25,-27.5,281.567,287.862,0.022357
27.5,-27.5,275.023,272.363,0.009672
30,-27.5,268.829,268.014,0.003032
32.5,-27.5,263.231,267.989,0.018075
35,-27.5,258.377,253.494,0.018899
37.5,-27.5,254.163,257.633,0.013653
40,-27.5,250.547,249.821,0.002898
42.5,-27.5,247.791,249.536,0.007042
45,-27.5,245.708,240.973,0.019271
47.5,-27.5,243.964,239.93,0.016535
50,-27.5,242.211,237.315,0.020214
52.5,-27.5,240.097,237.997,0.008746
55,-27.5,237.499,235.484,0.008484
57.5,-27.5,234.264,233.605,0.002813
60,-27.5,230.415,226.92,0.015168
62.5,-27.5,226.038,227.229,0.005269
65,-27.5,221.518,222.232,0.003223
67.5,-27.5,217.24,220.533,0.015158
70,-27.5,213.541,212.733,0.003784
72.5,-27.5,210.685,215.369,0.022232
-71.25,-28.75,363.716,362.402,0.003613
-68.75,-28.75,365.666,368.245,0.007053
-66.25,-28.75,367.684,362.324,0.014578
-63.75,-28.75,369.802,368.693,0.002999
-61.25,-28.75,372.019,377.673,0.015198
-58.75,-28.75,374.393,375.771,0.003681
-56.25,-28.75,376.869,371.083,0.015353
-53.75,-28.75,379.389,387.411,0.021145
-51.25,-28.75,381.695,383.205,0.003956
-48.75,-28.75,383.639,378.305,0.013904
-46.25,-28.75,384.943,385.008,0.000169
-43.75,-28.75,385.72,383.813,0.004944
-41.25,-28.75,386.186,386.447,0.000676
-38.75,-28.75,386.399,379.533,0.017769
-36.25,-28.75,386.66,387.141,0.001244
-33.75,-28.75,387.097,385.313,0.004609
-31.25,-28.75,387.655,389.222,0.004042
-28.75,-28.75,388.365,379.343,0.023231
-26.25,-28.75,389.128,390.285,0.002973
-23.75,-28.75,389.698,392.092,0.006143
-21.25,-28.75,390.049,391.243,0.003061
-18.75,-28.75,390.104,385.994,0.010536
-16.25,-28.75,389.572,383.326,0.016033
-13.75,-28.75,388.32,389.487,0.003005
-11.25,-28.75,386.228,392.553,0.016376
-8.75,-28.75,383.285,379.883,0.008876
-6.25,-28.75,379.41,384.136,0.012456
-3.75,-28.75,374.589,376.087,0.003999
-1.25,-28.75,368.766,374.139,0.01457
1.25,-28.75,362.064,367.443,0.014856
3.75,-28.75,354.608,357.779,0.008942
6.25,-28.75,346.603,338.995,0.02195
8.75,-28.75,338.293,332.106,0.018289
11.25,-28.75,329.988,329.067,0.002791
13.75,-28.75,321.798,314.324,0.023226
16.25,-28.75,313.688,313.396,0.000931
18.75,-28.75,305.726,305.501,0.000736
21.25,-28.75,297.826,291.728,0.020475
23.75,-28.75,290.019,294.569,0.015689
26.25,-28.75,282.529,276.812,0.020235
28.75,-28.75,275.469,270.753,0.01712
31.25,-28.75,268.939,269.751,0.003019
33.75,-28.75,263.238,262.126,0.004224
36.25,-28.75,258.41,255.26,0.01219
38.75,-28.75,254.271,248.99,0.020769
41.25,-28.75,251.119,254.473,0.013356
43.75,-28.75,248.72,243.261,0.021948
46.25,-28.75,246.837,249.314,0.010035
48.75,-28.75,245.192,240.913,0.017452
51.25,-28.75,243.487,239.944,0.014551
53.75,-28.75,241.385,244.355,0.012304
56.25,-28.75,238.838,243.67,0.020231
58.75,-28.75,235.771,231.891,0.016457
61.25,-28.75,232.13,235.493,0.014488
63.75,-28.75,228.041,226.916,0.004933
66.25,-28.75,223.814,219.899,0.017492
68.75,-28.75,219.837,221.408,0.007146
-67.5,-30,356.92,354.04,0.008069
-65,-30,359.762,356.647,0.008659
-62.5,-30,362.783,359.655,0.008622
-60,-30,365.975,360.331,0.015422
-57.5,-30,369.344,371.552,0.005978
-55,-30,372.842,370.253,0.006944
-52.5,-30,376.406,377.245,0.002229
-50,-30,379.813,375.638,0.010992
-47.5,-30,382.678,384.892,0.005786
-45,-30,385.033,385.158,0.000325
-42.5,-30,387.011,390.382,0.00871
-40,-30,388.718,394.828,0.015718
-37.5,-30,390.308,382.683,0.019536
-35,-30,391.818,397.489,0.014474
-32.5,-30,393.207,387.443,0.014659
-30,-30,394.709,397.034,0.00589
-27.5,-30,396.228,398.694,0.006224
-25,-30,397.61,397.993,0.000963
-22.5,-30,398.671,390.907,0.019475
-20,-30,399.348,409.014,0.024204
-17.5,-30,399.518,404.071,0.011396
-15,-30,399.063,402.729,0.009187
-12.5,-30,397.896,395.777,0.005326
-10,-30,395.91,400.273,0.01102
-7.5,-30,393.056,386.866,0.015748
-5,-30,389.348,388.794,0.001423
-2.5,-30,384.649,382.197,0.006375
0,-30,378.878,380.851,0.005207
2.5,-30,372.051,365.634,0.017248
5,-30,364.245,363.516,0.002001
7.5,-30,355.54,350.173,0.015095
10,-30,346.239,348.132,0.005467
12.5,-30,336.721,343.91,0.02135
15,-30,327.178,320.78,0.019555
17.5,-30,317.724,316.099,0.005115
20,-30,308.479,314.19,0.018513
22.5,-30,299.496,302.775,0.010948
25,-30,290.897,289.254,0.005648
27.5,-30,282.922,277.997,0.017408
30,-30,275.569,272.943,0.009529
32.5,-30,269.024,266.673,0.008739
35,-30,263.414,259.977,0.013048
37.5,-30,258.678,261.226,0.00985
40,-30,254.988,250.727,0.016711
42.5,-30,252.192,248.982,0.012728
45,-30,249.99,251.869,0.007516
47.5,-30,248.171,251.254,0.012423
50,-30,246.448,251.645,0.021088
52.5,-30,244.604,242.84,0.007212
55,-30,242.433,237.349,0.020971
57.5,-30,239.854,238.364,0.006212
60,-30,236.757,233.588,0.013385
62.5,-30,233.213,235.473,0.009691
65,-30,229.399,229.519,0.000523
-63.75,-31.25,351.301,350.383,0.002613
-61.25,-31.25,355.5,348.693,0.019148
-58.75,-31.25,360.032,365.057,0.013957
-56.25,-31.25,364.948,362.642,0.006319
-53.75,-31.25,370.162,364.033,0.016558
-51.25,-31.25,375.366,373.924,0.003842
-48.75,-31.25,380.139,382.806,0.007016
-46.25,-31.25,384.365,386.205,0.004787
-43.75,-31.25,388.038,382.565,0.014104
-41.25,-31.25,391.23,395.15,0.01002
-38.75,-31.25,393.967,397.087,0.007919
-36.25,-31.25,396.348,394.431,0.004837
-33.75,-31.25,398.572,399.578,0.002524
-31.25,-31.25,400.705,408.489,0.019426
-28.75,-31.25,402.772,401.635,0.002823
-26.25,-31.25,404.615,408.239,0.008957
-23.75,-31.25,406.111,406.545,0.001069
-21.25,-31.25,407.305,409.272,0.004829
-18.75,-31.25,408.031,403.41,0.011325
-16.25,-31.25,408.213,401.9,0.015465
-13.75,-31.25,407.771,402.832,0.012112
-11.25,-31.25,406.665,413.025,0.015639
-8.75,-31.25,404.823,397.951,0.016975
-6.25,-31.25,402.178,393.243,0.022217
-3.75,-31.25,398.552,396.901,0.004142
-1.25,-31.25,393.888,389.864,0.010216
1.25,-31.25,388.063,393.237,0.013333
3.75,-31.25,380.959,374.118,0.017957
6.25,-31.25,372.493,367.633,0.013047
8.75,-31.25,362.821,367.341,0.012458
11.25,-31.25,352.331,358.105,0.016388
13.75,-31.25,341.544,345.933,0.01285
16.25,-31.25,330.75,333.95,0.009675
18.75,-31.25,320.079,321.868,0.005589
21.25,-31.25,309.797,313.324,0.011385
23.75,-31.25,300.105,303.373,0.01089
26.25,-31.25,291.141,284.675,0.022209
28.75,-31.25,282.959,283.339,0.001343
31.25,-31.25,275.635,272.043,0.013032
33.75,-31.25,269.262,274.446,0.019253
36.25,-31.25,263.857,262.64,0.004612
38.75,-31.25,259.609,254.707,0.018882
41.25,-31.25,256.25,254.939,0.005116
43.75,-31.25,253.663,252.148,0.005972
46.25,-31.25,251.56,248.221,0.013273
48.75,-31.25,249.672,255.691,0.024108
51.25,-31.25,247.762,242.304,0.022029
53.75,-31.25,245.693,248.205,0.010224
56.25,-31.25,243.292,240.329,0.012179
58.75,-31.25,240.523,242.186,0.006914
61.25,-31.25,237.395,240.046,0.011167
-60,-32.5,349.166,348.457,0.002031
-57.5,-32.5,355.871,355.946,0.000211
-55,-32.5,363.076,364.127,0.002895
-52.5,-32.5,370.339,372.68,0.006321
-50,-32.5,377.184,380.743,0.009436
-47.5,-32.5,383.423,384.274,0.002219
-45,-32.5,388.917,392.166,0.008354
-42.5,-32.5,393.542,401.456,0.02011
-40,-32.5,397.322,403.283,0.015003
-37.5,-32.5,400.605,395.228,0.013422
-35,-32.5,403.479,404.885,0.003485
-32.5,-32.5,406.142,404.658,0.003654
-30,-32.5,408.591,402.268,0.015475
-27.5,-32.5,410.686,415.864,0.012608
-25,-32.5,412.448,408.622,0.009276
-22.5,-32.5,413.93,411.732,0.00531
-20,-32.5,415.024,416.571,0.003727
-17.5,-32.5,415.754,413.606,0.005167
-15,-32.5,416.003,424.519,0.020471
-12.5,-32.5,415.655,412.641,0.007251
-10,-32.5,414.688,407.907,0.016352
-7.5,-32.5,413.029,419.798,0.016389
-5,-32.5,410.51,414.543,0.009824
-2.5,-32.5,406.96,410.192,0.007942
0,-32.5,402.213,404.909,0.006703
2.5,-32.5,396.103,398.198,0.005289
5,-32.5,388.405,383.759,0.011962
7.5,-32.5,379.051,386.471,0.019575
10,-32.5,368.237,364.788,0.009366
12.5,-32.5,356.514,356.769,0.000715
15,-32.5,344.509,341.281,0.00937
17.5,-32.5,332.562,337.443,0.014677
20,-32.5,320.932,323.387,0.00765
22.5,-32.5,310.015,316.602,0.021247
25,-32.5,300.021,296.448,0.011909
27.5,-32.5,290.935,284.916,0.020688
30,-32.5,282.918,287.281,0.015421
32.5,-32.5,275.868,270.445,0.019658
35,-32.5,269.749,270.628,0.003259
37.5,-32.5,264.875,265.39,0.001944
40,-32.5,261.074,259.451,0.006217
42.5,-32.5,258.003,251.603,0.024806
45,-32.5,255.512,256.127,0.002407
47.5,-32.5,253.349,257.863,0.017817
50,-32.5,251.28,251.924,0.002563
52.5,-32.5,249.099,252.233,0.012581
55,-32.5,246.711,248.822,0.008557
57.5,-32.5,244.03,245.336,0.005352
-56.25,-33.75,355.156,356.325,0.003292
-53.75,-33.75,364.646,360.976,0.010065
-51.25,-33.75,373.694,371.771,0.005146
-48.75,-33.75,381.928,378.471,0.009051
-46.25,-33.75,389.141,394.613,0.014062
-43.75,-33.75,395.135,390.945,0.010604
-41.25,-33.75,400.081,392.646,0.018584
-38.75,-33.75,404.26,405.153,0.002209
-36.25,-33.75,407.745,408.347,0.001476
-33.75,-33.75,410.809,413.896,0.007514
-31.25,-33.75,413.477,415.959,0.006003
-28.75,-33.75,415.709,413.474,0.005376
-26.25,-33.75,417.63,422.678,0.012087
-23.75,-33.75,419.309,419.924,0.001467
-21.25,-33.75,420.686,421.734,0.002491
-18.75,-33.75,421.772,421.645,0.000301
-16.25,-33.75,422.529,424.664,0.005053
-13.75,-33.75,422.928,416.004,0.016372
-11.25,-33.75,422.783,423.731,0.002242
-8.75,-33.75,422.017,421.961,0.000133
-6.25,-33.75,420.479,428.948,0.020141
-3.75,-33.75,418.017,421.945,0.009397
-1.25,-33.75,414.425,418.214,0.009143
1.25,-33.75,409.423,415.683,0.01529
3.75,-33.75,402.702,404.884,0.005418
6.25,-33.75,394.119,393.403,0.001817
8.75,-33.75,383.703,384.04,0.000878
11.25,-33.75,371.744,379.791,0.021647
13.75,-33.75,358.838,355.17,0.010222
16.25,-33.75,345.699,344.556,0.003306
18.75,-33.75,332.83,333.353,0.001571
21.25,-33.75,320.64,325.225,0.0143
23.75,-33.75,309.492,311.689,0.007099
26.25,-33.75,299.463,295.319,0.013838
28.75,-33.75,290.616,289.633,0.003382
31.25,-33.75,282.949,282.35,0.002117
33.75,-33.75,276.263,275.388,0.003167
36.25,-33.75,270.788,275.654,0.01797
38.75,-33.75,266.435,262.941,0.013114
41.25,-33.75,262.987,263.141,0.000586
43.75,-33.75,260.125,260.234,0.000419
46.25,-33.75,257.631,256.604,0.003986
48.75,-33.75,255.248,257.22,0.007726
51.25,-33.75,252.882,254.898,0.007972
53.75,-33.75,250.433,245.537,0.01955
-52.5,-35,369.385,367.963,0.00385
-50,-35,379.498,376.009,0.009194
-47.5,-35,388.29,388.802,0.001319
-45,-35,395.707,401.16,0.01378
-42.5,-35,401.84,399.62,0.005525
-40,-35,406.881,409.05,0.005331
-37.5,-35,410.999,411.14,0.000343
-35,-35,414.442,411.125,0.008004
-32.5,-35,417.279,422.414,0.012306
-30,-35,419.641,419.237,0.000963
-27.5,-35,421.629,418.741,0.00685
-25,-35,423.423,423.501,0.000184
-22.5,-35,425.04,428.652,0.008498
-20,-35,426.444,423.699,0.006437
-17.5,-35,427.616,434.808,0.016819
-15,-35,428.526,427.788,0.001722
-12.5,-35,429.077,425.247,0.008926
-10,-35,429.177,433.91,0.011028
-7.5,-35,428.591,431.619,0.007065
-5,-35,427.128,427.954,0.001934
-2.5,-35,424.61,425.277,0.001571
0,-35,420.747,416.582,0.009899
2.5,-35,415.178,410.004,0.012462
5,-35,407.619,415.661,0.019729
7.5,-35,397.974,398.265,0.000731
10,-35,386.418,387.152,0.001899
12.5,-35,373.344,373.023,0.00086
15,-35,359.393,362.076,0.007465
17.5,-35,345.376,350.212,0.014002
20,-35,331.961,329.193,0.008338
22.5,-35,319.582,315.38,0.013148
25,-35,308.474,313.461,0.016167
27.5,-35,298.739,301.874,0.010494
30,-35,290.303,287.446,0.009841
32.5,-35,283.089,277.434,0.019976
35,-35,277.141,279.287,0.007743
37.5,-35,272.307,272.674,0.001348
40,-35,268.426,266.396,0.007563
42.5,-35,265.248,261.411,0.014466
45,-35,262.42,262.13,0.001105
47.5,-35,259.787,255.344,0.017102
50,-35,257.205,254.709,0.009704
-48.75,-36.25,386.129,391.02,0.012667
-46.25,-36.25,394.905,389.825,0.012864
-43.75,-36.25,402.188,403.322,0.00282
-41.25,-36.25,408.129,408.429,0.000735
-38.75,-36.25,412.853,418.806,0.014419
-36.25,-36.25,416.689,419.14,0.005882
-33.75,-36.25,419.803,421.164,0.003242
-31.25,-36.25,422.34,429.683,0.017386
-28.75,-36.25,424.439,423.263,0.002771
-26.25,-36.25,426.353,418.103,0.01935
-23.75,-36.25,428.12,424.536,0.008371
-21.25,-36.25,429.788,433.428,0.008469
-18.75,-36.25,431.33,429.679,0.003828
-16.25,-36.25,432.678,435.86,0.007354
-13.75,-36.25,433.786,425.11,0.020001
-11.25,-36.25,434.58,434.839,0.000596
-8.75,-36.25,434.81,436.765,0.004496
-6.25,-36.25,434.33,430.93,0.007828
-3.75,-36.25,432.862,429.137,0.008606
-1.25,-36.25,430.087,429.661,0.00099
1.25,-36.25,425.656,429.786,0.009703
3.75,-36.25,419.251,416.524,0.006504
6.25,-36.25,410.675,410.624,0.000124
8.75,-36.25,399.934,395.657,0.010694
11.25,-36.25,387.276,387.379,0.000266
13.75,-36.25,373.179,366.639,0.017525
16.25,-36.25,358.414,354.259,0.011593
18.75,-36.25,343.936,342.081,0.005393
21.25,-36.25,330.367,325.646,0.01429
23.75,-36.25,318.028,314.251,0.011876
26.25,-36.25,307.229,304.813,0.007864
28.75,-36.25,297.985,294.489,0.011732
31.25,-36.25,290.08,294.441,0.015034
33.75,-36.25,283.67,289.113,0.019188
36.25,-36.25,278.449,282.685,0.015213
38.75,-36.25,274.179,269.677,0.01642
41.25,-36.25,270.664,272.829,0.007999
43.75,-36.25,267.612,264.606,0.011233
46.25,-36.25,264.748,260.47,0.016159
-45,-37.5,400.786,399.157,0.004065
-42.5,-37.5,407.59,412.782,0.012738
-40,-37.5,413.007,413.522,0.001247
-37.5,-37.5,417.328,417.343,3.6e-05
-35,-37.5,420.819,422.871,0.004876
-32.5,-37.5,423.615,428.827,0.012304
-30,-37.5,425.939,428.558,0.006149
-27.5,-37.5,428.073,434.623,0.015301
-25,-37.5,430.004,428.267,0.004039
-22.5,-37.5,431.885,428.25,0.008417
-20,-37.5,433.711,437.982,0.009848
-17.5,-37.5,435.443,430.561,0.011212
-15,-37.5,437.032,435.76,0.002911
-12.5,-37.5,438.397,437.621,0.00177
-10,-37.5,439.35,445.169,0.013245
-7.5,-37.5,439.679,444.561,0.011104
-5,-37.5,439.141,439.219,0.000178
-2.5,-37.5,437.449,435.781,0.003813
0,-37.5,434.165,435.821,0.003814
2.5,-37.5,428.917,433.989,0.011825
5,-37.5,421.499,419.577,0.00456
7.5,-37.5,411.844,415.331,0.008467
10,-37.5,400.062,394.748,0.013283
12.5,-37.5,386.427,382.443,0.01031
15,-37.5,371.543,375.236,0.00994
17.5,-37.5,356.337,359.178,0.007973
20,-37.5,341.742,337.224,0.01322
22.5,-37.5,328.261,330.405,0.006531
25,-37.5,316.269,319.956,0.011658
27.5,-37.5,305.978,304.347,0.00533
30,-37.5,297.293,302.542,0.017656
32.5,-37.5,290.264,288.574,0.005822
35,-37.5,284.644,280.494,0.01458
37.5,-37.5,280.038,277.975,0.007367
40,-37.5,276.207,278.98,0.01004
42.5,-37.5,272.949,268.621,0.015856
-41.25,-38.75,411.168,414.236,0.007462
-38.75,-38.75,416.14,410.872,0.012659
-36.25,-38.75,420.13,427.852,0.01838
-33.75,-38.75,423.34,421.019,0.005483
-31.25,-38.75,426.021,422.433,0.008422
-28.75,-38.75,428.424,436.083,0.017877
-26.25,-38.75,430.633,428.802,0.004252
-23.75,-38.75,432.767,435.811,0.007034
-21.25,-38.75,434.839,436.443,0.003689
-18.75,-38.75,436.907,442.118,0.011927
-16.25,-38.75,438.893,431.412,0.017045
-13.75,-38.75,440.736,443.191,0.00557
-11.25,-38.75,442.292,446.018,0.008424
-8.75,-38.75,443.348,438.272,0.011449
-6.25,-38.75,443.646,442.851,0.001792
-3.75,-38.75,442.88,449.381,0.014679
-1.25,-38.75,440.632,445.35,0.010707
1.25,-38.75,436.565,432.159,0.010092
3.75,-38.75,430.376,424.928,0.012659
6.25,-38.75,421.917,429.279,0.017449
8.75,-38.75,411.237,403.316,0.019261
11.25,-38.75,398.51,397.723,0.001975
13.75,-38.75,384.149,385.77,0.00422
16.25,-38.75,368.852,365.442,0.009245
18.75,-38.75,353.526,355.065,0.004353
21.25,-38.75,339.035,342.223,0.009403
23.75,-38.75,325.942,329.911,0.012177
26.25,-38.75,314.509,311.417,0.009831
28.75,-38.75,304.818,299.529,0.017351
31.25,-38.75,297.017,301.488,0.015053
33.75,-38.75,290.788,295.098,0.014822
36.25,-38.75,285.841,291.751,0.020676
38.75,-38.75,281.772,286.563,0.017003
-37.5,-40,417.58,411.667,0.01416
-35,-40,421.364,424.515,0.007478
-32.5,-40,424.536,424.499,8.7e-05
-30,-40,427.339,435.157,0.018295
-27.5,-40,429.894,423.562,0.014729
-25,-40,432.338,432.497,0.000368
-22.5,-40,434.711,428.824,0.013542
-20,-40,437.101,444.479,0.016879
-17.5,-40,439.439,438.388,0.002392
-15,-40,441.716,437.932,0.008567
-12.5,-40,443.754,444.652,0.002024
-10,-40,445.411,446.647,0.002775
-7.5,-40,446.465,450.195,0.008355
-5,-40,446.533,443.328,0.007178
-2.5,-40,445.234,450.502,0.011832
0,-40,442.215,441.471,0.001682
2.5,-40,437.184,443.755,0.01503
5,-40,430.001,423.116,0.016012
7.5,-40,420.601,422.894,0.005452
10,-40,409.021,400.946,0.019742
12.5,-40,395.575,400.132,0.01152
15,-40,380.809,385.549,0.012447
17.5,-40,365.443,364.912,0.001453
20,-40,350.253,346.822,0.009796
22.5,-40,336.148,337.73,0.004706
25,-40,323.627,326.897,0.010104
27.5,-40,312.831,310.122,0.00866
30,-40,304.054,303.71,0.001131
32.5,-40,297.076,303.189,0.020577
35,-40,291.566,290.926,0.002195
-33.75,-41.25,421.337,419.153,0.005183
-31.25,-41.25,424.686,419.546,0.012103
-28.75,-41.25,427.703,431.73,0.009415
-26.25,-41.25,430.526,422.135,0.01949
-23.75,-41.25,433.272,432.806,0.001076
-21.25,-41.25,435.982,433.682,0.005275
-18.75,-41.25,438.676,443.82,0.011726
-16.25,-41.25,441.366,437.716,0.00827
-13.75,-41.25,443.851,441.194,0.005986
-11.25,-41.25,446.024,447.464,0.003229
-8.75,-41.25,447.672,450.276,0.005817
-6.25,-41.25,448.484,448.333,0.000337
-3.75,-41.25,448.055,455.921,0.017556
-1.25,-41.25,446.002,446.825,0.001845
1.25,-41.25,442.056,438.974,0.006972
3.75,-41.25,436.064,430.168,0.013521
6.25,-41.25,427.93,426.279,0.003858
8.75,-41.25,417.672,425.16,0.017928
11.25,-41.25,405.437,408.486,0.00752
13.75,-41.25,391.627,393.115,0.0038
16.25,-41.25,376.798,375.235,0.004148
18.75,-41.25,361.575,366.593,0.013878
21.25,-41.25,346.814,346.691,0.000355
23.75,-41.25,333.302,328.404,0.014695
26.25,-41.25,321.407,323.61,0.006854
28.75,-41.25,311.526,308.541,0.009582
31.25,-41.25,303.634,305.772,0.007041
-30,-42.5,423.927,417.525,0.015102
-27.5,-42.5,427.254,429.36,0.004929
-25,-42.5,430.426,420.901,0.022129
-22.5,-42.5,433.53,428.62,0.011326
-20,-42.5,436.595,437.205,0.001397
-17.5,-42.5,439.655,436.216,0.007822
-15,-42.5,442.584,444.37,0.004035
-12.5,-42.5,445.251,443.194,0.00462
-10,-42.5,447.417,443.674,0.008366
-7.5,-42.5,448.858,448.184,0.001502
-5,-42.5,449.18,449.421,0.000537
-2.5,-42.5,447.997,445.367,0.005871
0,-42.5,445.07,435.732,0.020981
2.5,-42.5,440.191,439.541,0.001477
5,-42.5,433.284,430.652,0.006075
7.5,-42.5,424.314,430.827,0.015349
10,-42.5,413.4,408.858,0.010987
12.5,-42.5,400.844,401.332,0.001217
15,-42.5,387.023,392.46,0.014048
17.5,-42.5,372.367,366.885,0.014722
20,-42.5,357.57,355.673,0.005305
22.5,-42.5,343.396,342.653,0.002164
25,-42.5,330.544,334.328,0.011448
27.5,-42.5,319.607,320.429,0.002572
-26.25,-43.75,426.099,425.032,0.002504
-23.75,-43.75,429.661,435.867,0.014444
-21.25,-43.75,433.161,430.33,0.006536
-18.75,-43.75,436.61,441.69,0.011635
-16.25,-43.75,439.947,441.47,0.003462
-13.75,-43.75,443.06,442.16,0.002031
-11.25,-43.75,445.749,436.666,0.020377
-8.75,-43.75,447.76,448.237,0.001065
-6.25,-43.75,448.718,443.058,0.012614
-3.75,-43.75,448.335,450.6,0.005052
-1.25,-43.75,446.296,443.896,0.005378
1.25,-43.75,442.44,435.956,0.014655
3.75,-43.75,436.69,434.501,0.005013
6.25,-43.75,428.986,431.775,0.006501
8.75,-43.75,419.405,417.554,0.004413
11.25,-43.75,408.187,411.388,0.007842
13.75,-43.75,395.61,394.152,0.003685
16.25,-43.75,381.989,381.106,0.002312
18.75,-43.75,367.791,367.217,0.001561
21.25,-43.75,353.599,356.315,0.007681
23.75,-43.75,340.11,343.047,0.008635
-22.5,-45,428.291,432.991,0.010974
-20,-45,432.195,427.525,0.010805
-17.5,-45,435.949,431.764,0.0096
-15,-45,439.488,444.348,0.011058
-12.5,-45,442.663,447.511,0.010952
-10,-45,445.199,448.937,0.008396
-7.5,-45,446.766,445.176,0.003559
-5,-45,447.078,446.587,0.001098
-2.5,-45,445.848,447.018,0.002624
0,-45,442.921,437.283,0.012729
2.5,-45,438.223,444.248,0.013749
5,-45,431.695,435.349,0.008464
7.5,-45,423.426,419.064,0.010302
10,-45,413.572,420.648,0.017109
12.5,-45,402.361,400.858,0.003735
15,-45,389.984,386.338,0.009349
17.5,-45,376.799,371.618,0.01375
20,-45,363.249,366.071,0.007769
-18.75,-46.25,430.567,436.788,0.014448
-16.25,-46.25,434.547,424.349,0.023468
-13.75,-46.25,438.173,432.039,0.013999
-11.25,-46.25,441.219,440.61,0.00138
-8.75,-46.25,443.355,447.626,0.009633
-6.25,-46.25,444.279,445.38,0.002478
-3.75,-46.25,443.775,448.295,0.010185
-1.25,-46.25,441.723,439.636,0.004725
1.25,-46.25,437.978,444.734,0.015425
3.75,-46.25,432.548,428.564,0.009211
6.25,-46.25,425.486,420.931,0.010705
8.75,-46.25,416.953,416.146,0.001935
11.25,-46.25,407.132,405.16,0.004844
13.75,-46.25,396.138,405.763,0.024297
16.25,-46.25,384.236,385.841,0.004177
-15,-47.5,432.309,434.622,0.00535
-12.5,-47.5,435.831,443.593,0.01781
-10,-47.5,438.497,443.777,0.012041
-7.5,-47.5,440.006,438.329,0.003811
-5,-47.5,440.166,444.47,0.009778
-2.5,-47.5,438.859,435.704,0.007189
0,-47.5,436.025,431.242,0.01097
2.5,-47.5,431.614,428.669,0.006823
5,-47.5,425.671,423.972,0.003991
7.5,-47.5,418.378,422.647,0.010204
10,-47.5,409.894,404.768,0.012506
12.5,-47.5,400.309,399.504,0.002011
-11.25,-48.75,432.215,437.585,0.012424
-8.75,-48.75,434.286,434.259,6.2e-05
-6.25,-48.75,435.065,425.536,0.021902
-3.75,-48.75,434.445,433.868,0.001328
-1.25,-48.75,432.41,439.272,0.015869
1.25,-48.75,428.927,426.591,0.005446
3.75,-48.75,424.031,428.092,0.009577
