X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDipole_Apparent_Resistivity_Ohmm,Relative_Error
-1.25,-146.25,350.505,352.904,0.006844
1.25,-146.25,347.092,376.088,0.08354
3.75,-146.25,343.24,318.723,0.071428
6.25,-146.25,338.984,232.233,0.314915
8.75,-146.25,334.314,546.562,0.634876
-7.5,-150,353.642,309.647,0.124405
-5,-150,351.398,385.853,0.098051
-2.5,-150,348.821,352.5,0.010547
0,-150,345.915,347.744,0.005287
2.5,-150,342.678,413.172,0.205715
5,-150,339.096,433.7,0.278989
-3.75,-153.75,346.208,306.431,0.114893
-1.25,-153.75,343.77,247.496,0.280054
1.25,-153.75,341.069,363.738,0.066465
