X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDiode_Apparent_Resistivity_Ohmm,Relative_Error
-153.75,-2.5,217.124,218.844,0.007922
-151.25,-2.5,223.03,220.198,0.012698
-148.75,-2.5,214.679,220.274,0.026062
-146.25,-2.5,191.435,206.887,0.080717
-143.75,-2.5,226.949,241.263,0.063071
-141.25,-2.5,188.66,208.606,0.105725
-138.75,-2.5,225.389,240.207,0.065744
-136.25,-2.5,213.746,233.67,0.093213
-133.75,-2.5,194.015,190.12,0.020076
-131.25,-2.5,219.487,205.224,0.064983
-128.75,-2.5,211.062,218.502,0.03525
-126.25,-2.5,223.452,213.897,0.042761
-123.75,-2.5,216.172,234.469,0.084641
-121.25,-2.5,217.584,234.071,0.075773
-118.75,-2.5,216.643,220.396,0.017323
-116.25,-2.5,219.123,216.532,0.011824
-113.75,-2.5,192.937,199.099,0.031938
-111.25,-2.5,225.94,239.751,0.061127
-108.75,-2.5,216.191,218.267,0.009603
-106.25,-2.5,217.032,233.717,0.076878
-103.75,-2.5,221.25,237.432,0.073139
-101.25,-2.5,194.243,189.6,0.023903
-98.75,-2.5,219.521,206.753,0.058163
-96.25,-2.5,210.092,195.776,0.068142
-93.75,-2.5,224.627,228.704,0.01815
-91.25,-2.5,191.301,172.134,0.100193
-88.75,-2.5,225.878,228.682,0.012414
-86.25,-2.5,216.249,213.078,0.014664
-83.75,-2.5,217.093,207.237,0.0454
-81.25,-2.5,221.277,203.739,0.079258
-78.75,-2.5,194.331,207.785,0.069232
-76.25,-2.5,219.512,234.967,0.070406
-73.75,-2.5,217.074,215.103,0.00908
-71.25,-2.5,217.898,239.354,0.098468
-68.75,-2.5,211.793,212.272,0.002262
-66.25,-2.5,223.473,219.903,0.015975
-63.75,-2.5,216.266,241.221,0.11539
-61.25,-2.5,217.271,222.09,0.02218
-58.75,-2.5,221.349,223.843,0.011267
-56.25,-2.5,194.349,186.842,0.038626
-53.75,-2.5,219.663,227.475,0.035564
-51.25,-2.5,210.235,198.921,0.053816
-48.75,-2.5,224.779,215.318,0.04209
-46.25,-2.5,191.452,170.544,0.109208
-43.75,-2.5,226.026,205.477,0.090914
-41.25,-2.5,216.401,205.762,0.049163
-38.75,-2.5,217.255,224.621,0.033905
-36.25,-2.5,221.458,233.309,0.053514
-33.75,-2.5,194.541,195.936,0.007171
-31.25,-2.5,219.761,242.62,0.104018
-28.75,-2.5,217.369,209.468,0.036348
-26.25,-2.5,218.242,221.244,0.013755
-23.75,-2.5,212.203,231.233,0.089678
-21.25,-2.5,223.435,229.901,0.028939
-18.75,-2.5,220.075,240.534,0.092964
-16.25,-2.5,194.887,195.638,0.003854
-13.75,-2.5,220.374,241.987,0.098074
-11.25,-2.5,217.947,235.961,0.082653
-8.75,-2.5,218.453,228.15,0.044389
-6.25,-2.5,216.18,216.023,0.000726
-3.75,-2.5,193.217,191.129,0.010807
-1.25,-2.5,228.514,223.91,0.020148
1.25,-2.5,191.925,185.459,0.03369
3.75,-2.5,196.117,196.622,0.002575
6.25,-2.5,196.486,211.328,0.075537
8.75,-2.5,225.767,223.12,0.011724
11.25,-2.5,210.933,221.817,0.051599
13.75,-2.5,221.502,215.96,0.02502
16.25,-2.5,192.996,195.952,0.015316
18.75,-2.5,225.118,201.782,0.103661
21.25,-2.5,213.168,210.523,0.012408
23.75,-2.5,194.684,189.219,0.028071
26.25,-2.5,226.776,217.549,0.040688
28.75,-2.5,220.841,230.884,0.045476
31.25,-2.5,195.326,197.186,0.009523
33.75,-2.5,221.01,199.589,0.096923
36.25,-2.5,212.493,193.645,0.088699
38.75,-2.5,224.477,216.14,0.03714
41.25,-2.5,221.079,224.722,0.016478
43.75,-2.5,195.786,217.824,0.112562
46.25,-2.5,220.914,225.857,0.022375
48.75,-2.5,216.846,220.021,0.014642
51.25,-2.5,223.992,222.103,0.008433
53.75,-2.5,213.929,217.389,0.016174
56.25,-2.5,194.944,188.559,0.032753
58.75,-2.5,227.133,217.097,0.044186
61.25,-2.5,220.795,227.867,0.03203
63.75,-2.5,191.87,181.464,0.054235
66.25,-2.5,223.06,217.789,0.02363
68.75,-2.5,215.091,211.493,0.016728
71.25,-2.5,195.485,190.069,0.027705
73.75,-2.5,221.017,243.691,0.102589
76.25,-2.5,212.51,222.938,0.049071
78.75,-2.5,224.95,245.626,0.091914
81.25,-2.5,217.667,230.452,0.058737
83.75,-2.5,218.305,209.674,0.039536
86.25,-2.5,223.284,226.482,0.014323
88.75,-2.5,188.261,202.509,0.075682
91.25,-2.5,227.216,226.267,0.004177
93.75,-2.5,216.871,209.691,0.033107
96.25,-2.5,218.635,209.455,0.041988
98.75,-2.5,220.673,226.086,0.02453
101.25,-2.5,199.665,202.439,0.013893
103.75,-2.5,196.142,190.292,0.029825
106.25,-2.5,220.876,206.352,0.065756
108.75,-2.5,211.395,208.317,0.01456
111.25,-2.5,225.845,216.129,0.043021
113.75,-2.5,193.053,178.622,0.074751
116.25,-2.5,219.374,206.225,0.059939
118.75,-2.5,192.618,177.16,0.080252
121.25,-2.5,228.71,216.472,0.053509
123.75,-2.5,192.091,189.141,0.015357
126.25,-2.5,191.465,191.656,0.000998
128.75,-2.5,228.719,214.758,0.06104
131.25,-2.5,192.4,190.07,0.01211
133.75,-2.5,219.363,218.192,0.005338
136.25,-2.5,195.061,181.166,0.071234
138.75,-2.5,220.56,199.496,0.095502
141.25,-2.5,218.298,218.108,0.00087
143.75,-2.5,212.111,223.968,0.0559
146.25,-2.5,225.834,197.084,0.127306
148.75,-2.5,193.11,235.828,0.221211
151.25,-2.5,219.372,194.687,0.112526
-150,-5,202.602,194.978,0.03763
-147.5,-5,192.882,185.316,0.039226
-145,-5,197.314,183.243,0.071313
-142.5,-5,196.089,199.978,0.019833
-140,-5,194.205,177.524,0.085894
-137.5,-5,204.582,207.747,0.015471
-135,-5,193.382,176.763,0.085939
-132.5,-5,194.524,194.231,0.001506
-130,-5,198.693,199.499,0.004057
-127.5,-5,203.003,203.896,0.004399
-125,-5,200.915,191.331,0.047702
-122.5,-5,197.746,180.176,0.088851
-120,-5,197.451,194.746,0.0137
-117.5,-5,199.016,212.696,0.068738
-115,-5,195.656,200.608,0.02531
-112.5,-5,196.725,208.289,0.058783
-110,-5,200.35,185.248,0.075378
-107.5,-5,197.969,203.55,0.028191
-105,-5,198.876,190.38,0.04272
-102.5,-5,194.434,173.668,0.106802
-100,-5,195.265,196.21,0.00484
-97.5,-5,198.002,171.094,0.135898
-95,-5,202.503,215.151,0.062458
-92.5,-5,196.283,198.848,0.013068
-90,-5,195.51,202.729,0.036924
-87.5,-5,199.686,217.19,0.087658
-85,-5,197.93,195.134,0.014126
-82.5,-5,199.134,210.262,0.055882
-80,-5,195.043,195.411,0.001887
-77.5,-5,196.667,206.326,0.049113
-75,-5,199.831,213.829,0.070049
-72.5,-5,198.038,181.467,0.083676
-70,-5,198.017,185.023,0.065621
-67.5,-5,203.705,192.925,0.05292
-65,-5,201.244,202.418,0.005834
-62.5,-5,198.39,183.923,0.072922
-60,-5,199.662,198.093,0.007858
-57.5,-5,195.076,180.75,0.073438
-55,-5,195.911,188.008,0.04034
-52.5,-5,198.755,195.502,0.016367
-50,-5,203.353,213.131,0.048084
-47.5,-5,197.208,194.69,0.012768
-45,-5,196.471,206.66,0.05186
-42.5,-5,200.68,215.885,0.075767
-40,-5,198.999,222.178,0.116478
-37.5,-5,200.336,203.155,0.014071
-35,-5,196.437,195.784,0.003324
-32.5,-5,198.304,195.223,0.015537
-30,-5,201.701,195.226,0.032102
-27.5,-5,200.012,202.465,0.012264
-25,-5,199.687,194.003,0.028465
-22.5,-5,205.11,188.129,0.08279
-20,-5,203.467,201.99,0.007259
-17.5,-5,195.301,162.1,0.169999
-15,-5,197.183,190.396,0.03442
-12.5,-5,201.054,176.96,0.119838
-10,-5,199.864,187.997,0.059375
-7.5,-5,200.074,192.934,0.035687
-5,-5,199.572,208.614,0.045307
-2.5,-5,200.841,182.32,0.092217
0,-5,198.616,209.682,0.055716
2.5,-5,190.328,192.519,0.011512
5,-5,192.181,207.307,0.078707
7.5,-5,199.121,201.767,0.013288
10,-5,205.222,209.08,0.018799
12.5,-5,199.473,189.171,0.051646
15,-5,194.824,195.01,0.000955
17.5,-5,199.649,201.97,0.011625
20,-5,206.393,199.895,0.031484
22.5,-5,197.153,197.688,0.002714
25,-5,199.143,201.085,0.009752
27.5,-5,204.867,202.894,0.009631
30,-5,197.794,194.305,0.01764
32.5,-5,199.201,208.247,0.045411
35,-5,202.703,207.879,0.025535
37.5,-5,207.078,203.012,0.019635
40,-5,206.4,205.77,0.003052
42.5,-5,198.78,186.22,0.063185
45,-5,199.843,192.493,0.036779
47.5,-5,202.976,219.541,0.081611
50,-5,204.975,208.52,0.017295
52.5,-5,208.157,223.757,0.074943
55,-5,199.624,199.002,0.003116
57.5,-5,200.703,209.691,0.044783
60,-5,204.5,209.198,0.022973
62.5,-5,196.991,205.401,0.042692
65,-5,200.889,201.831,0.004689
67.5,-5,207.808,206.914,0.004302
70,-5,196.248,188.387,0.040056
72.5,-5,198.608,185.947,0.063749
75,-5,203.447,198.498,0.024326
77.5,-5,207.938,187.184,0.099809
80,-5,205.579,198.386,0.034989
82.5,-5,203.038,184.968,0.088998
85,-5,204.751,209.224,0.021846
87.5,-5,198.197,186.472,0.059158
90,-5,202.139,204.211,0.01025
92.5,-5,205.334,199.06,0.030555
95,-5,201.381,208.007,0.032903
97.5,-5,201.871,209.263,0.036617
100,-5,198.847,187.533,0.056898
102.5,-5,198.512,202.11,0.018125
105,-5,198.787,191.109,0.038624
107.5,-5,201.665,218.07,0.081348
110,-5,206.371,204.801,0.007608
112.5,-5,200.32,203.837,0.017557
115,-5,196.747,206.628,0.050222
117.5,-5,200.51,197.164,0.016687
120,-5,201.518,213.983,0.061856
122.5,-5,199.714,200.638,0.004627
125,-5,191.717,201.977,0.053516
127.5,-5,199.433,216.531,0.085733
130,-5,202.577,198.105,0.022076
132.5,-5,198.489,187.218,0.056784
135,-5,201.213,193.371,0.038974
137.5,-5,199.363,209.524,0.050967
140,-5,201.961,206.997,0.024936
142.5,-5,200.404,205.245,0.024156
145,-5,206.624,191.519,0.073104
147.5,-5,200.221,200.002,0.001094
-146.25,-7.5,202.966,193.431,0.046978
-143.75,-7.5,203.077,192.522,0.051975
-141.25,-7.5,203.929,209.555,0.027588
-138.75,-7.5,204.014,182.728,0.104336
-136.25,-7.5,204.447,208.204,0.018376
-133.75,-7.5,201.125,196.914,0.020937
-131.25,-7.5,201.802,187.442,0.071159
-128.75,-7.5,203.681,222.306,0.091442
-126.25,-7.5,203.414,200.304,0.015289
-123.75,-7.5,202.37,186.15,0.08015
-121.25,-7.5,200.819,208.156,0.036535
-118.75,-7.5,202.102,223.202,0.104403
-116.25,-7.5,202.398,211.329,0.044126
-113.75,-7.5,202.826,201.634,0.005877
-111.25,-7.5,202.47,195.8,0.032943
-108.75,-7.5,202.85,199.866,0.01471
-106.25,-7.5,201.852,207.508,0.028021
-103.75,-7.5,200.308,206.38,0.030313
-101.25,-7.5,200.557,213.494,0.064505
-98.75,-7.5,202.008,186.158,0.078462
-96.25,-7.5,205.206,205.512,0.001491
-93.75,-7.5,204.172,220.287,0.078929
-91.25,-7.5,203.499,191.266,0.060113
-88.75,-7.5,202.216,201.25,0.004777
-86.25,-7.5,202.836,175.644,0.134059
-83.75,-7.5,202.134,200.38,0.008677
-81.25,-7.5,201.199,209.213,0.039831
-78.75,-7.5,201.573,213.628,0.059805
-76.25,-7.5,202.467,227.44,0.123344
-73.75,-7.5,202.734,219.398,0.082196
-71.25,-7.5,201.891,215.781,0.0688
-68.75,-7.5,203.628,205.967,0.011487
-66.25,-7.5,204.253,225.419,0.103626
-63.75,-7.5,203.624,220.08,0.080816
-61.25,-7.5,202.792,212.316,0.046964
-58.75,-7.5,201.727,169.841,0.158065
-56.25,-7.5,202.16,194,0.040364
-53.75,-7.5,203.714,203.393,0.001576
-51.25,-7.5,207.032,201.489,0.026774
-48.75,-7.5,206.172,226.596,0.099063
-46.25,-7.5,205.682,200.194,0.026682
-43.75,-7.5,204.609,227.211,0.110464
-41.25,-7.5,205.525,214.178,0.042102
-38.75,-7.5,205.259,185.583,0.095859
-36.25,-7.5,204.872,181.928,0.111992
-33.75,-7.5,205.833,213.013,0.034883
-31.25,-7.5,207.117,218.532,0.055114
-28.75,-7.5,207.202,209.735,0.012225
-26.25,-7.5,205.59,228.088,0.109431
-23.75,-7.5,206.055,211.896,0.028347
-21.25,-7.5,205.56,216.429,0.052875
-18.75,-7.5,201.886,209.099,0.035728
-16.25,-7.5,198.729,212.411,0.068848
-13.75,-7.5,198.195,197.194,0.005051
-11.25,-7.5,198.373,207.119,0.044089
-8.75,-7.5,198.654,184.551,0.070993
-6.25,-7.5,200.15,197.182,0.014829
-3.75,-7.5,202.357,197.409,0.024452
-1.25,-7.5,200.353,200.339,7e-05
1.25,-7.5,200.303,194.522,0.028861
3.75,-7.5,199.087,197.646,0.007238
6.25,-7.5,199.537,218.597,0.095521
8.75,-7.5,202.121,196.603,0.0273
11.25,-7.5,203.812,202.514,0.006369
13.75,-7.5,201.444,198.832,0.012966
16.25,-7.5,203.23,199.928,0.016248
18.75,-7.5,205.85,190.732,0.073442
21.25,-7.5,205.753,191.975,0.066964
23.75,-7.5,204.004,215.699,0.057327
26.25,-7.5,204.425,214.569,0.049622
28.75,-7.5,204.046,212.874,0.043265
31.25,-7.5,202.833,201.527,0.006439
33.75,-7.5,203.082,197.308,0.028432
36.25,-7.5,204.78,208.505,0.01819
38.75,-7.5,205.052,202.026,0.014757
41.25,-7.5,202.968,193.915,0.044603
43.75,-7.5,201.295,219.262,0.089257
46.25,-7.5,202.616,211.65,0.044587
48.75,-7.5,205.807,206.382,0.002794
51.25,-7.5,208.142,209.698,0.007476
53.75,-7.5,207.208,215.966,0.042267
56.25,-7.5,205.037,199.405,0.027468
58.75,-7.5,204.066,208.809,0.023242
61.25,-7.5,203.891,202.214,0.008225
63.75,-7.5,205.964,199.467,0.031544
66.25,-7.5,208.758,197.001,0.056319
68.75,-7.5,206.068,214.253,0.03972
71.25,-7.5,201.864,191.308,0.052293
73.75,-7.5,202.893,212.269,0.046212
76.25,-7.5,205.504,204.655,0.004131
78.75,-7.5,206.231,202.31,0.019013
81.25,-7.5,205.707,211.959,0.030393
83.75,-7.5,205.864,193.255,0.061249
86.25,-7.5,204.243,198.702,0.027129
88.75,-7.5,205.584,202.137,0.016767
91.25,-7.5,205.511,195.975,0.046401
93.75,-7.5,205.035,195.51,0.046455
96.25,-7.5,203.308,213.153,0.048424
98.75,-7.5,202.174,213.045,0.053771
101.25,-7.5,202.119,201.168,0.004705
103.75,-7.5,201.852,200.386,0.007263
106.25,-7.5,202.22,203.109,0.004396
108.75,-7.5,205.543,198.98,0.03193
111.25,-7.5,204.798,209.901,0.024917
113.75,-7.5,203.855,198.894,0.024336
116.25,-7.5,203.366,200.363,0.014766
118.75,-7.5,205.745,200.757,0.024244
121.25,-7.5,203.101,205.96,0.014077
123.75,-7.5,203.769,206.746,0.01461
126.25,-7.5,203.968,209.202,0.025661
128.75,-7.5,204.879,213.203,0.040629
131.25,-7.5,206.233,206.738,0.002449
133.75,-7.5,204.322,188.066,0.079561
136.25,-7.5,204.206,198.424,0.028315
138.75,-7.5,202.308,202.994,0.003391
141.25,-7.5,202.939,203.031,0.000453
143.75,-7.5,204.196,199.14,0.024761
-142.5,-10,214.4,217.535,0.014622
-140,-10,215.231,205.027,0.04741
-137.5,-10,213.951,222.303,0.039037
-135,-10,214.601,205.555,0.042153
-132.5,-10,212.827,223.198,0.04873
-130,-10,213.477,222.442,0.041995
-127.5,-10,213.255,226.342,0.061368
-125,-10,212.862,218.059,0.024415
-122.5,-10,212.726,216.664,0.018512
-120,-10,212.746,203.387,0.043991
-117.5,-10,213.305,212.022,0.006015
-115,-10,213.655,203.841,0.045934
-112.5,-10,213.097,202.782,0.048405
-110,-10,213.35,195.08,0.085634
-107.5,-10,213.688,222.536,0.041406
-105,-10,212.432,220.329,0.037174
-102.5,-10,212.263,168.869,0.204435
-100,-10,212.916,206.521,0.030035
-97.5,-10,215.231,225.429,0.047382
-95,-10,215.455,229.991,0.067467
-92.5,-10,215.187,196.576,0.086488
-90,-10,214.638,185.329,0.136551
-87.5,-10,214.172,207.166,0.032712
-85,-10,214.398,235.043,0.096293
-82.5,-10,213.145,192.471,0.096995
-80,-10,212.705,196.358,0.076853
-77.5,-10,212.751,205.756,0.032879
-75,-10,213.24,196.767,0.077251
-72.5,-10,213.26,192.362,0.097993
-70,-10,213.302,205.157,0.038185
-67.5,-10,213.483,208.851,0.021697
-65,-10,213.844,214.5,0.003068
-62.5,-10,214.029,206.604,0.034692
-60,-10,213.359,202.293,0.051866
-57.5,-10,213.752,226.53,0.05978
-55,-10,214.813,236.815,0.102424
-52.5,-10,217.467,240.224,0.104646
-50,-10,217.976,225.884,0.036279
-47.5,-10,218.09,227.85,0.044752
-45,-10,218.079,225.477,0.033923
-42.5,-10,218.36,202.427,0.072967
-40,-10,219.547,230.021,0.047707
-37.5,-10,219.384,182.377,0.168686
-35,-10,219.862,210.376,0.043145
-32.5,-10,220.205,225.395,0.023569
-30,-10,220.122,245.114,0.113537
-27.5,-10,218.477,201.564,0.077413
-25,-10,215.61,209.464,0.028505
-22.5,-10,212.433,187.904,0.115467
-20,-10,208.408,234.681,0.126065
-17.5,-10,203.847,189.66,0.069596
-15,-10,199.594,214.423,0.074296
-12.5,-10,197.96,200.676,0.01372
-10,-10,197.033,210.649,0.069105
-7.5,-10,196.401,207.692,0.05749
-5,-10,197.437,199.704,0.011482
-2.5,-10,197.262,186.104,0.056564
0,-10,197.142,217.6,0.103773
2.5,-10,199.242,201.703,0.012352
5,-10,198.579,192.76,0.029303
7.5,-10,199.078,188.215,0.054567
10,-10,201.109,200.788,0.001596
12.5,-10,202.46,200.041,0.011948
15,-10,202.787,200.383,0.011855
17.5,-10,204.44,219.655,0.074423
20,-10,204.882,213.351,0.041336
22.5,-10,205.384,223.794,0.089637
25,-10,204.422,198.002,0.031406
27.5,-10,203.867,212.787,0.043754
30,-10,202.911,207.79,0.024045
32.5,-10,200.935,208.745,0.038868
35,-10,200.392,205.161,0.023798
37.5,-10,199.237,200.183,0.004748
40,-10,197.611,206.267,0.043803
42.5,-10,196.739,194.891,0.009393
45,-10,196.118,195.142,0.004977
47.5,-10,198.671,206.58,0.03981
50,-10,201.058,192.79,0.041122
52.5,-10,200.59,205.102,0.022494
55,-10,200.82,207.24,0.031969
57.5,-10,199.422,186.846,0.063062
60,-10,199.057,194.829,0.02124
62.5,-10,200.553,205.174,0.023041
65,-10,201.123,201.893,0.003829
67.5,-10,201.156,204.512,0.016684
70,-10,200.322,193.268,0.035213
72.5,-10,198.488,194.315,0.021024
75,-10,200.827,208.082,0.036126
77.5,-10,202.086,197.371,0.023332
80,-10,203.15,205.266,0.010416
82.5,-10,205.17,192.658,0.060984
85,-10,204.309,205.048,0.003617
87.5,-10,204.763,190.023,0.071986
90,-10,204.465,203.103,0.006661
92.5,-10,204.633,194.282,0.050583
95,-10,204.17,197.772,0.031337
97.5,-10,202.316,203.789,0.007281
100,-10,201.983,187.716,0.070635
102.5,-10,200.705,210.753,0.050064
105,-10,201.015,195.868,0.025605
107.5,-10,202.943,197.115,0.028717
110,-10,203.511,204.636,0.005528
112.5,-10,202.84,197.383,0.026903
115,-10,202.914,207.28,0.021517
117.5,-10,202.887,195.028,0.038736
120,-10,202.629,189.088,0.066827
122.5,-10,202.356,192.678,0.047827
125,-10,204.839,205.768,0.004535
127.5,-10,203.825,195.272,0.041962
130,-10,203.381,189.714,0.067199
132.5,-10,204.092,211.052,0.034102
135,-10,201.9,202.054,0.000763
137.5,-10,202.123,203.136,0.005012
140,-10,201.266,194.542,0.033409
-138.75,-12.5,232.573,231.437,0.004884
-136.25,-12.5,232.042,231.267,0.00334
-133.75,-12.5,232.61,243.975,0.048859
-131.25,-12.5,231.692,240.814,0.039371
-128.75,-12.5,231.51,223.139,0.036158
-126.25,-12.5,231.402,240.591,0.03971
-123.75,-12.5,231.149,235.858,0.020372
-121.25,-12.5,231.613,228.086,0.015228
-118.75,-12.5,231.747,227.037,0.020324
-116.25,-12.5,231.875,225.033,0.029507
-113.75,-12.5,231.638,198.396,0.143508
-111.25,-12.5,231.581,227.446,0.017856
-108.75,-12.5,232.268,234.99,0.011719
-106.25,-12.5,232.442,231.385,0.004547
-103.75,-12.5,231.823,237.533,0.024631
-101.25,-12.5,232.165,222.708,0.040734
-98.75,-12.5,233.423,212.795,0.088372
-96.25,-12.5,234.089,228.325,0.024623
-93.75,-12.5,234.071,242.108,0.034336
-91.25,-12.5,233.6,202.227,0.134302
-88.75,-12.5,233.541,237.323,0.016194
-86.25,-12.5,233.464,246.698,0.056685
-83.75,-12.5,232.879,243.367,0.045036
-81.25,-12.5,231.577,255.586,0.103676
-78.75,-12.5,231.009,200.385,0.132566
-76.25,-12.5,230.647,249.985,0.083842
-73.75,-12.5,230.698,252.721,0.095462
-71.25,-12.5,230.645,219.044,0.050298
-68.75,-12.5,230.009,217.835,0.052928
-66.25,-12.5,230.13,200.901,0.127011
-63.75,-12.5,230.805,218.462,0.053478
-61.25,-12.5,231.047,241.597,0.045662
-58.75,-12.5,231.049,243.687,0.054698
-56.25,-12.5,232.144,234.524,0.010252
-53.75,-12.5,233.998,251.623,0.075321
-51.25,-12.5,235.384,220.269,0.064214
-48.75,-12.5,236.207,244.147,0.033615
-46.25,-12.5,236.765,223.61,0.055561
-43.75,-12.5,238.048,227.879,0.042718
-41.25,-12.5,239.587,222.776,0.070167
-38.75,-12.5,240.557,212.675,0.115906
-36.25,-12.5,240.329,259.146,0.078297
-33.75,-12.5,239.938,251.364,0.047621
-31.25,-12.5,238.48,252.188,0.057481
-28.75,-12.5,235.741,229.511,0.026427
